rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
177,31,8455,8552,4.08,7989.83,0.0397
178,42,4575,4670,4.0,7881.0,0.0391
179,22,5053,5103,2.12,7832.31,0.0389
180,3,1831,1930,4.17,7696.46,0.0382
181,24,1170,1221,2.17,7625.83,0.0379
182,16,7721,7824,4.33,7619.2,0.0378
183,3,8632,8720,3.71,7563.53,0.0376
184,60,4911,4958,2.0,7525.58,0.0374
185,11,1182,1272,3.79,7515.96,0.0373
186,21,1312,1374,2.62,7482.9,0.0372
187,3,7721,7818,4.08,7465.08,0.0371
188,9,7839,7906,2.83,7418.16,0.0368
189,9,8239,8346,4.5,7400.51,0.0367
190,25,664,761,4.08,7385.39,0.0367
191,33,5701,5775,3.12,7331.47,0.0364
192,34,8657,8759,4.29,7202.44,0.0358
193,58,952,1015,2.67,7110.13,0.0353
194,59,4383,4453,2.96,7077.61,0.0351
195,10,1649,1710,2.58,7065.88,0.0351
196,25,4934,4959,1.08,7015.25,0.0348
197,1,7648,7745,4.08,6987.57,0.0347
198,20,4885,4948,2.67,6970.8,0.0346
199,53,7720,7820,4.21,6955.52,0.0345
200,19,4382,4444,2.62,6925.98,0.0344
201,37,30,103,3.08,6925.3,0.0344
202,40,4358,4431,3.08,6910.99,0.0343
203,50,665,752,3.67,6901.17,0.0343
204,29,4886,4949,2.67,6803.64,0.0338
205,30,4430,4455,1.08,6748.95,0.0335
206,6,6,79,3.08,6707.89,0.0333
207,15,8647,8705,2.46,6680.55,0.0332
208,19,305,401,4.04,6646.85,0.033
209,50,319,415,4.04,6594.13,0.0327
210,47,712,799,3.67,6575.98,0.0327
211,7,5029,5079,2.12,6549.44,0.0325
212,31,8214,8297,3.5,6465.78,0.0321
213,4,5727,5774,2.0,6419.27,0.0319
214,15,8431,8520,3.75,6404.53,0.0318
215,56,8680,8759,3.33,6400.19,0.0318
216,27,8416,8493,3.25,6394.08,0.0317
217,6,318,329,0.5,6332.62,0.0314
218,3,7456,7553,4.08,6306.16,0.0313
219,52,4910,4949,1.67,6193.66,0.0308
220,55,4382,4429,2.0,6154.51,0.0306
221,38,8047,8129,3.46,6099.33,0.0303
222,43,5080,5126,1.96,6078.1,0.0302
223,47,1241,1320,3.33,6074.1,0.0302
224,51,7818,7831,0.58,6060.28,0.0301
225,34,113,185,3.04,6046.14,0.03
226,16,4527,4598,3.0,5976.64,0.0297
227,27,712,761,2.08,5914.06,0.0294
228,15,7711,7793,3.46,5886.24,0.0292
229,12,1265,1351,3.62,5872.66,0.0292
230,14,39,46,0.33,5781.55,0.0287
231,22,8080,8159,3.33,5743.28,0.0285
232,44,5700,5749,2.08,5662.35,0.0281
233,56,7627,7680,2.25,5610.88,0.0279
234,6,4383,4455,3.04,5601.98,0.0278
235,25,1423,1438,0.67,5530.87,0.0275
236,26,4910,4972,2.62,5524.25,0.0274
237,56,7768,7818,2.12,5512.07,0.0274
238,12,1672,1686,0.62,5473.53,0.0272
239,22,8682,8691,0.42,5420.02,0.0269
240,21,1206,1229,1.0,5416.21,0.0269
241,29,8728,8736,0.38,5409.44,0.0269
242,4,8150,8167,0.75,5313.57,0.0264
243,26,8343,8352,0.42,5303.99,0.0263
244,22,8248,8324,3.21,5255.73,0.0261
245,15,208,281,3.08,5234.34,0.026
246,36,7985,7994,0.42,5171.42,0.0257
247,16,8392,8455,2.67,5134.5,0.0255
248,54,183,190,0.33,5100.86,0.0253
249,18,4864,4931,2.83,5092.67,0.0253
250,51,4239,4286,2.0,5081.8,0.0252
251,34,8045,8095,2.12,5036.29,0.025
252,22,7927,8000,3.08,5031.17,0.025
253,38,5100,5103,0.17,4975.22,0.0247
254,2,519,535,0.71,4954.14,0.0246
255,24,159,224,2.75,4890.59,0.0243
256,26,8719,8753,1.46,4862.81,0.0241
257,50,8513,8575,2.62,4806.31,0.0239
258,48,7399,7422,1.0,4805.24,0.0239
259,49,5319,5376,2.42,4747.29,0.0236
260,28,8718,8753,1.5,4641.73,0.023
261,10,496,560,2.71,4624.47,0.023
262,42,1865,1927,2.62,4619.87,0.0229
263,17,135,170,1.5,4577.06,0.0227
264,39,8728,8737,0.42,4549.16,0.0226
265,24,4405,4441,1.54,4542.1,0.0226
266,38,1518,1583,2.75,4513.77,0.0224
267,1,1805,1869,2.71,4497.76,0.0223
268,23,5559,5653,3.96,4458.34,0.0221
269,47,4549,4595,1.96,4424.62,0.022
270,23,4886,4909,1.0,4422.18,0.022
271,31,5725,5773,2.04,4392.31,0.0218
272,21,5053,5079,1.12,4358.07,0.0216
273,35,5917,5942,1.08,4326.92,0.0215
274,34,3829,3924,4.0,4314.46,0.0214
275,8,8383,8442,2.5,4302.72,0.0214
276,20,8345,8407,2.62,4297.04,0.0213
277,17,4934,4948,0.62,4251.66,0.0211
278,37,4911,4933,0.96,4225.89,0.021
279,24,5895,5943,2.04,4201.62,0.0209
280,17,5869,5895,1.12,4198.61,0.0208
281,13,7760,7818,2.46,4192.95,0.0208
282,13,4429,4455,1.12,4181.5,0.0208
283,40,8296,8345,2.08,4163.19,0.0207
284,59,7879,7917,1.62,4148.33,0.0206
285,14,4527,4550,1.0,4131.15,0.0205
286,60,5702,5797,4.0,4102.74,0.0204
287,43,8216,8274,2.46,4089.43,0.0203
288,55,7927,7985,2.46,3979.81,0.0198
289,19,8407,8465,2.46,3966.35,0.0197
290,1,5774,5799,1.08,3953.85,0.0196
291,57,6207,6252,1.92,3952.57,0.0196
292,14,761,797,1.54,3860.31,0.0192
293,28,3877,3975,4.12,3830.44,0.019
294,37,5894,5964,2.96,3815.3,0.0189
295,51,495,550,2.33,3810.29,0.0189
296,9,4934,4948,0.62,3753.31,0.0186
297,23,271,313,1.79,3684.46,0.0183
298,32,3948,4023,3.17,3682.3,0.0183
299,39,981,992,0.5,3680.03,0.0183
300,39,490,535,1.92,3676.65,0.0183
301,19,7807,7856,2.08,3673.72,0.0182
302,50,1744,1783,1.67,3643.36,0.0181
303,2,5917,5942,1.08,3619.17,0.018
304,25,4238,4261,1.0,3612.78,0.0179
305,30,4190,4235,1.92,3547.48,0.0176
306,21,1121,1135,0.62,3540.12,0.0176
307,30,7935,7985,2.12,3538.47,0.0176
308,43,5702,5749,2.0,3521.24,0.0175
309,51,7601,7652,2.17,3507.3,0.0174
310,11,4959,4959,0.04,3506.51,0.0174
311,28,1000,1015,0.67,3494.27,0.0174
312,57,1182,1231,2.08,3488.36,0.0173
313,40,415,462,2.0,3479.94,0.0173
314,53,1326,1374,2.04,3469.94,0.0172
315,12,4936,4959,1.0,3441.85,0.0171
316,59,509,522,0.58,3421.03,0.017
317,1,8215,8264,2.08,3411.64,0.0169
318,58,5798,5799,0.08,3405.07,0.0169
319,16,5079,5126,2.0,3388.73,0.0168
320,19,8655,8671,0.71,3371.84,0.0167
321,55,821,864,1.83,3353.43,0.0167
322,16,8248,8297,2.08,3337.99,0.0166
323,14,4190,4237,2.0,3313.89,0.0165
324,38,8321,8369,2.04,3292.82,0.0164
325,13,4260,4285,1.08,3249.12,0.0161
326,57,4935,4959,1.04,3220.91,0.016
327,32,5558,5629,3.0,3217.41,0.016
328,2,4046,4094,2.04,3185.71,0.0158
329,7,5966,5989,1.0,3169.7,0.0157
330,15,5751,5797,1.96,3161.76,0.0157
331,41,256,266,0.46,3134.15,0.0156
332,24,3638,3686,2.04,3119.7,0.0155
333,41,5870,5917,2.0,3119.47,0.0155
334,45,5797,5799,0.12,3117.65,0.0155
335,54,5870,5941,3.0,3083.79,0.0153
336,27,4911,4934,1.0,3081.24,0.0153
337,37,5056,5079,1.0,3072.55,0.0153
338,1,5918,5965,2.0,3053.1,0.0152
339,56,4887,4934,2.0,3010.25,0.0149
340,26,5245,5293,2.04,2992.34,0.0149
341,35,4887,4941,2.29,2977.41,0.0148
342,21,8287,8325,1.62,2976.4,0.0148
343,52,5727,5795,2.88,2974.96,0.0148
344,20,4358,4405,2.0,2962.43,0.0147
345,21,4550,4598,2.04,2954.19,0.0147
346,20,8153,8191,1.62,2951.24,0.0147
347,10,8726,8759,1.42,2929.22,0.0145
348,15,401,440,1.67,2900.61,0.0144
349,46,5941,5967,1.12,2897.94,0.0144
350,47,8105,8143,1.62,2866.42,0.0142
351,39,8456,8495,1.67,2845.94,0.0141
352,3,8392,8432,1.71,2845.49,0.0141
353,17,5725,5795,2.96,2842.66,0.0141
354,10,4911,4934,1.0,2810.45,0.014
355,2,5271,5273,0.12,2777.67,0.0138
356,41,4959,4959,0.04,2773.09,0.0138
357,31,5271,5271,0.04,2762.4,0.0137
358,16,1337,1375,1.62,2761.35,0.0137
359,39,5893,5918,1.08,2730.33,0.0136
360,5,7951,7990,1.67,2728.13,0.0135
361,24,8585,8624,1.67,2718.35,0.0135
362,34,5895,5897,0.12,2717.21,0.0135
363,59,740,771,1.33,2712.16,0.0135
364,18,5751,5774,1.0,2705.91,0.0134
365,9,8047,8085,1.62,2662.38,0.0132
366,51,4549,4549,0.04,2654.48,0.0132
367,56,4262,4262,0.04,2652.62,0.0132
368,54,4429,4429,0.04,2652.3,0.0132
369,15,4934,4934,0.04,2650.84,0.0132
370,32,4934,4934,0.04,2645.45,0.0131
371,27,4622,4622,0.04,2644.41,0.0131
372,39,4934,4934,0.04,2644.05,0.0131
373,45,5102,5102,0.04,2640.03,0.0131
374,3,4910,4910,0.04,2639.99,0.0131
375,33,4934,4959,1.08,2636.44,0.0131
376,44,4887,4887,0.04,2633.25,0.0131
377,14,391,417,1.12,2627.73,0.013
378,19,5103,5103,0.04,2624.91,0.013
379,56,5271,5271,0.04,2623.61,0.013
380,36,5271,5271,0.04,2622.97,0.013
381,39,4551,4551,0.04,2621.67,0.013
382,20,5271,5271,0.04,2620.18,0.013
383,55,4623,4623,0.04,2617.98,0.013
384,14,5271,5271,0.04,2617.52,0.013
385,15,4623,4623,0.04,2616.81,0.013
386,48,4623,4623,0.04,2616.76,0.013
387,27,5127,5127,0.04,2616.68,0.013
388,59,4527,4527,0.04,2615.59,0.013
389,6,5775,5775,0.04,2615.49,0.013
390,29,5271,5271,0.04,2614.74,0.013
391,9,4238,4238,0.04,2614.07,0.013
392,35,5271,5271,0.04,2613.52,0.013
393,26,4695,4695,0.04,2613.39,0.013
394,18,5127,5127,0.04,2612.78,0.013
395,52,4623,4623,0.04,2610.36,0.013
396,46,5271,5271,0.04,2606.55,0.0129
397,4,5967,5967,0.04,2606.51,0.0129
398,3,4959,4959,0.04,2606.14,0.0129
399,54,4622,4622,0.04,2605.31,0.0129
400,47,4959,4959,0.04,2603.18,0.0129
401,10,4623,4623,0.04,2602.19,0.0129
402,58,5271,5271,0.04,2601.48,0.0129
403,21,5223,5223,0.04,2600.85,0.0129
404,46,5701,5798,4.08,2593.01,0.0129
405,40,5198,5198,0.04,2576.89,0.0128
406,47,5919,5966,2.0,2557.34,0.0127
407,30,5701,5774,3.08,2557.3,0.0127
408,1,4286,4286,0.04,2534.21,0.0126
409,17,8047,8082,1.5,2507.48,0.0125
410,55,0,30,1.29,2502.78,0.0124
411,9,5629,5653,1.04,2494.29,0.0124
412,16,5702,5750,2.04,2470.69,0.0123
413,56,8191,8225,1.46,2466.06,0.0122
414,31,4934,4958,1.04,2465.44,0.0122
415,3,4358,4382,1.04,2443.36,0.0121
416,44,7791,7821,1.29,2423.92,0.012
417,41,5223,5246,1.0,2362.03,0.0117
418,50,5797,5799,0.12,2354.27,0.0117
419,16,31,65,1.46,2345.28,0.0116
420,57,4381,4431,2.12,2340.42,0.0116
421,13,4934,4948,0.62,2337.71,0.0116
422,49,5702,5773,3.0,2330.26,0.0116
423,43,8095,8129,1.46,2293.69,0.0114
424,36,5126,5126,0.04,2289.4,0.0114
425,40,5557,5629,3.04,2276.37,0.0113
426,36,6230,6277,2.0,2266.95,0.0113
427,49,5222,5222,0.04,2231.52,0.0111
428,59,7819,7825,0.29,2227.29,0.0111
429,17,8501,8527,1.12,2213.83,0.011
430,10,5702,5725,1.0,2212.13,0.011
431,6,4935,4948,0.58,2186.17,0.0109
432,4,4191,4237,1.96,2162.92,0.0107
433,11,4214,4261,2.0,2161.67,0.0107
434,59,1157,1183,1.12,2160.18,0.0107
435,57,4528,4540,0.54,2158.63,0.0107
436,47,5606,5629,1.0,2155.45,0.0107
437,27,8214,8239,1.08,2142.03,0.0106
438,36,4598,4623,1.08,2139.69,0.0106
439,58,5077,5077,0.04,2139.14,0.0106
440,50,5894,5894,0.04,2127.99,0.0106
441,48,5629,5630,0.08,2106.4,0.0105
442,39,1889,1901,0.54,2102.51,0.0104
443,57,4262,4262,0.04,2071.9,0.0103
444,10,5102,5102,0.04,2067.7,0.0103
445,21,382,392,0.46,2054.91,0.0102
446,29,4789,4816,1.17,2052.95,0.0102
447,21,918,954,1.54,2043.99,0.0101
448,38,5918,5918,0.04,2038.89,0.0101
449,12,4574,4574,0.04,2038.39,0.0101
450,36,8680,8706,1.12,2026.95,0.0101
451,54,8728,8754,1.12,2007.27,0.01
452,59,856,867,0.5,1986.45,0.0099
453,11,645,656,0.5,1985.42,0.0099
454,60,1000,1027,1.17,1972.79,0.0098
455,22,4405,4454,2.08,1970.05,0.0098
456,7,799,823,1.04,1963.22,0.0097
457,60,7839,7852,0.58,1949.05,0.0097
458,4,1842,1846,0.21,1947.68,0.0097
459,5,1072,1099,1.17,1938.52,0.0096
460,11,4742,4742,0.04,1933.66,0.0096
461,26,760,775,0.67,1903.89,0.0095
462,34,5775,5799,1.04,1900.67,0.0094
463,27,4719,4766,2.0,1879.1,0.0093
464,24,342,367,1.08,1876.89,0.0093
465,27,8129,8154,1.08,1870.59,0.0093
466,46,1326,1351,1.08,1868.26,0.0093
467,11,8080,8106,1.12,1866.07,0.0093
468,36,1471,1495,1.04,1863.74,0.0093
469,6,7719,7724,0.25,1853.45,0.0092
470,28,5246,5271,1.08,1803.22,0.009
471,41,7577,7602,1.08,1786.29,0.0089
472,6,5893,5941,2.04,1781.74,0.0088
473,52,1001,1025,1.04,1766.57,0.0088
474,22,536,552,0.71,1757.85,0.0087
475,33,856,881,1.08,1750.31,0.0087
476,28,8071,8094,1.0,1747.67,0.0087
477,16,977,1001,1.04,1745.57,0.0087
478,27,8575,8599,1.04,1743.94,0.0087
479,20,823,834,0.5,1739.12,0.0086
480,47,8416,8441,1.08,1738.67,0.0086
481,9,5751,5773,0.96,1737.13,0.0086
482,23,8224,8249,1.08,1736.95,0.0086
483,12,319,343,1.04,1736.35,0.0086
484,53,1874,1895,0.92,1735.17,0.0086
485,13,329,353,1.04,1718.6,0.0085
486,45,7952,7976,1.04,1717.41,0.0085
487,6,6135,6157,0.96,1705.23,0.0085
488,18,4380,4405,1.08,1676.96,0.0083
489,47,5797,5869,3.04,1657.55,0.0082
490,38,4597,4621,1.04,1653.36,0.0082
491,31,6253,6277,1.04,1652.51,0.0082
492,41,5605,5629,1.04,1626.37,0.0081
493,37,5559,5582,1.0,1623.82,0.0081
494,35,5775,5822,2.0,1619.74,0.008
495,17,5558,5582,1.04,1600.62,0.0079
496,19,6110,6110,0.04,1591.41,0.0079
497,33,4405,4429,1.04,1585.92,0.0079
498,21,4237,4285,2.04,1583.3,0.0079
499,34,5103,5126,1.0,1551.95,0.0077
500,14,7903,7903,0.04,1538.76,0.0076
501,20,4526,4549,1.0,1536.89,0.0076
502,45,5415,5438,1.0,1525.49,0.0076
503,26,4527,4550,1.0,1504.71,0.0075
504,23,4358,4358,0.04,1498.07,0.0074
505,42,5246,5269,1.0,1487.52,0.0074
506,55,6085,6132,2.0,1447.8,0.0072
507,56,4406,4428,0.96,1436.82,0.0071
508,52,821,833,0.54,1435.27,0.0071
509,36,5727,5740,0.58,1419.92,0.0071
510,25,5773,5798,1.08,1389.61,0.0069
511,33,5079,5099,0.88,1361.88,0.0068
512,6,568,583,0.67,1330.69,0.0066
513,12,5414,5438,1.04,1330.62,0.0066
514,2,3925,3948,1.0,1303.58,0.0065
515,1,4381,4407,1.12,1302.61,0.0065
516,58,4404,4429,1.08,1290.89,0.0064
517,11,6085,6085,0.04,1288.18,0.0064
518,38,5725,5750,1.08,1275.53,0.0063
519,29,4262,4262,0.04,1269.88,0.0063
520,24,4910,4933,1.0,1249.22,0.0062
521,53,5773,5797,1.04,1234.23,0.0061
522,56,5868,5869,0.08,1223.72,0.0061
523,52,928,943,0.67,1223.72,0.0061
524,3,3923,3949,1.12,1212.99,0.006
525,50,4429,4438,0.42,1204.66,0.006
526,32,678,691,0.58,1195.84,0.0059
527,51,6085,6133,2.04,1188.17,0.0059
528,52,6109,6109,0.04,1185.3,0.0059
529,39,6254,6254,0.04,1180.18,0.0059
530,16,4429,4438,0.42,1174.91,0.0058
531,12,3925,3973,2.04,1163.42,0.0058
532,45,3948,3973,1.08,1163.26,0.0058
533,60,8392,8408,0.71,1146.04,0.0057
534,1,4477,4524,2.0,1139.25,0.0057
535,6,497,512,0.67,1131.01,0.0056
536,41,8120,8135,0.67,1125.7,0.0056
537,19,5701,5725,1.04,1125.22,0.0056
538,14,5893,5893,0.04,1123.41,0.0056
539,9,7552,7567,0.67,1116.96,0.0055
540,26,439,449,0.46,1108.75,0.0055
541,54,6207,6207,0.04,1104.82,0.0055
542,35,6110,6110,0.04,1099.44,0.0055
543,2,8215,8229,0.62,1094.89,0.0054
544,36,8392,8407,0.67,1086.11,0.0054
545,12,3709,3709,0.04,1075.88,0.0053
546,60,5535,5535,0.04,1061.69,0.0053
547,6,7385,7399,0.62,1058.94,0.0053
548,13,3734,3734,0.04,1051.29,0.0052
549,45,4743,4743,0.04,1024.56,0.0051
550,51,3926,3926,0.04,1018.49,0.0051
551,52,4286,4286,0.04,1005.63,0.005
552,23,4430,4430,0.04,1002.06,0.005
553,43,5270,5270,0.04,1000.78,0.005
554,32,4863,4863,0.04,995.69,0.0049
555,58,5702,5709,0.33,988.38,0.0049
556,39,8214,8226,0.54,984.2,0.0049
557,8,3708,3708,0.04,972.88,0.0048
558,31,5534,5555,0.92,972.86,0.0048
559,59,4261,4261,0.04,968.6,0.0048
560,48,6063,6063,0.04,964.71,0.0048
561,7,4911,4920,0.42,963.84,0.0048
562,48,5462,5462,0.04,962.03,0.0048
563,29,8238,8250,0.54,953.35,0.0047
564,44,4742,4742,0.04,952.66,0.0047
565,9,4380,4405,1.08,952.11,0.0047
566,17,4743,4743,0.04,950.54,0.0047
567,4,3613,3613,0.04,946.63,0.0047
568,42,8395,8408,0.58,946.4,0.0047
569,53,5606,5606,0.04,933.87,0.0046
570,46,4620,4620,0.04,933.34,0.0046
571,12,486,498,0.54,933.05,0.0046
572,29,4430,4453,1.0,932.93,0.0046
573,22,5294,5294,0.04,927.89,0.0046
574,54,3925,3972,2.0,921.26,0.0046
575,12,4478,4478,0.04,912.07,0.0045
576,56,3901,3924,1.0,899.71,0.0045
577,39,4382,4405,1.0,894.17,0.0044
578,43,6036,6061,1.08,882.25,0.0044
579,28,4598,4598,0.04,879.84,0.0044
580,22,8383,8394,0.5,858.35,0.0043
581,51,4910,4936,1.12,857.42,0.0043
582,52,5413,5414,0.08,849.09,0.0042
583,36,4526,4535,0.42,848.63,0.0042
584,49,6255,6255,0.04,837.94,0.0042
585,46,6110,6110,0.04,830.26,0.0041
586,36,8047,8058,0.5,825.22,0.0041
587,13,4044,4045,0.08,820.12,0.0041
588,55,4527,4535,0.38,814.12,0.004
589,19,8742,8753,0.5,807.61,0.004
590,53,5273,5280,0.33,793.91,0.0039
591,14,3901,3925,1.04,793.35,0.0039
592,50,5628,5652,1.04,788.62,0.0039
593,54,8646,8657,0.5,779.12,0.0039
594,3,7879,7889,0.46,771.3,0.0038
595,6,1600,1608,0.38,767.93,0.0038
596,11,1769,1778,0.42,753.28,0.0037
