rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
102,23,840,862,0.96,12829.43,0.0637
103,42,160,199,1.67,12646.21,0.0628
104,21,7671,7686,0.67,12631.1,0.0627
105,58,727,797,2.96,12438.9,0.0618
106,4,607,689,3.46,12415.26,0.0616
107,38,8656,8743,3.67,11856.68,0.0589
108,2,7640,7662,0.96,11822.71,0.0587
109,46,8224,8264,1.71,11704.32,0.0581
110,49,622,702,3.38,11644.87,0.0578
111,50,8695,8743,2.04,11551.07,0.0574
112,26,1336,1421,3.58,11391.43,0.0566
113,43,304,321,0.75,11189.95,0.0556
114,37,8479,8575,4.04,11040.56,0.0548
115,12,111,188,3.25,10930.65,0.0543
116,24,8046,8072,1.12,10870.89,0.054
117,55,271,344,3.08,10868.74,0.054
118,34,967,1063,4.04,10584.95,0.0526
119,31,655,679,1.04,10526.63,0.0523
120,9,8647,8671,1.04,10422.91,0.0518
121,1,8047,8071,1.04,9687.14,0.0481
122,33,7974,8047,3.08,9530.44,0.0473
123,36,8559,8575,0.71,9477.04,0.0471
124,13,679,751,3.04,9424.72,0.0468
125,16,184,201,0.75,9291.76,0.0461
126,58,7958,8021,2.67,9247.46,0.0459
127,14,496,535,1.67,8900.9,0.0442
128,50,4884,4948,2.71,8777.23,0.0436
129,2,150,198,2.04,8657.18,0.043
130,28,4886,4959,3.08,8646.61,0.0429
131,35,8176,8239,2.67,8565.57,0.0425
132,28,472,511,1.67,8563.9,0.0425
133,43,1026,1043,0.75,8523.87,0.0423
134,46,8094,8144,2.12,8511.39,0.0423
135,55,1471,1514,1.83,8446.41,0.0419
136,6,8438,8480,1.79,8325.27,0.0413
137,60,1352,1399,2.0,8308.82,0.0413
138,17,7,55,2.04,8308.38,0.0413
139,40,568,600,1.38,8278.86,0.0411
140,8,4359,4407,2.04,8242.56,0.0409
141,53,4911,4959,2.04,8164.55,0.0405
142,60,607,679,3.04,7964.22,0.0395
143,42,4575,4670,4.0,7881.0,0.0391
144,22,5053,5103,2.12,7832.31,0.0389
145,28,8519,8576,2.42,7786.41,0.0387
146,37,1063,1085,0.96,7608.69,0.0378
147,60,4911,4958,2.0,7525.58,0.0374
148,45,8247,8311,2.71,7496.23,0.0372
149,31,953,966,0.58,7462.75,0.0371
150,33,5701,5775,3.12,7331.47,0.0364
151,51,919,943,1.04,7181.72,0.0357
152,18,8456,8479,1.0,7157.63,0.0355
153,59,4383,4453,2.96,7077.61,0.0351
154,42,8591,8623,1.38,7033.74,0.0349
155,25,4934,4959,1.08,7015.25,0.0348
156,33,8177,8215,1.62,7004.87,0.0348
157,20,4885,4948,2.67,6970.8,0.0346
158,42,377,416,1.67,6952.73,0.0345
159,40,4358,4431,3.08,6910.99,0.0343
160,17,7914,7941,1.17,6789.44,0.0337
161,30,4430,4455,1.08,6748.95,0.0335
162,1,1185,1245,2.54,6719.92,0.0334
163,31,1193,1208,0.67,6660.12,0.0331
164,54,8407,8455,2.04,6604.44,0.0328
165,6,7,79,3.04,6586.16,0.0327
166,5,782,799,0.75,6561.99,0.0326
167,7,5029,5079,2.12,6549.44,0.0325
168,4,5727,5774,2.0,6419.27,0.0319
169,6,318,329,0.5,6332.62,0.0314
170,19,0,7,0.33,6313.87,0.0314
171,7,8559,8566,0.33,6295.22,0.0313
172,3,846,895,2.08,6189.51,0.0307
173,55,4382,4429,2.0,6154.51,0.0306
174,10,1649,1698,2.08,6140.42,0.0305
175,52,4910,4948,1.62,6092.6,0.0303
176,43,5080,5126,1.96,6078.1,0.0302
177,19,62,78,0.71,6007.15,0.0298
178,58,8246,8264,0.79,6004.73,0.0298
179,16,4527,4598,3.0,5976.64,0.0297
180,19,4382,4434,2.21,5947.48,0.0295
181,50,7960,7975,0.67,5891.3,0.0293
182,44,488,501,0.58,5867.77,0.0291
183,51,7821,7831,0.46,5809.24,0.0288
184,40,8599,8623,1.04,5805.03,0.0288
185,27,414,431,0.75,5795.44,0.0288
186,14,39,46,0.33,5781.55,0.0287
187,29,509,583,3.12,5738.13,0.0285
188,44,5700,5749,2.08,5662.35,0.0281
189,43,389,415,1.12,5608.74,0.0278
190,6,4383,4455,3.04,5601.98,0.0278
191,29,4886,4933,2.0,5594.27,0.0278
192,25,1423,1438,0.67,5530.87,0.0275
193,12,30,47,0.75,5498.31,0.0273
194,57,8264,8276,0.54,5484.42,0.0272
195,22,8682,8691,0.42,5420.02,0.0269
196,29,8728,8736,0.38,5409.44,0.0269
197,8,583,600,0.75,5402.72,0.0268
198,4,8150,8167,0.75,5313.57,0.0264
199,26,8343,8352,0.42,5303.99,0.0263
200,24,1207,1221,0.62,5254.33,0.0261
201,36,7985,7994,0.42,5171.42,0.0257
202,13,7983,7993,0.46,5151.24,0.0256
203,54,183,190,0.33,5100.86,0.0253
204,18,4864,4931,2.83,5092.67,0.0253
205,45,8711,8753,1.79,5082.6,0.0252
206,51,4239,4286,2.0,5081.8,0.0252
207,14,8103,8135,1.38,5003.57,0.0248
208,2,519,535,0.71,4954.14,0.0246
209,10,945,959,0.62,4943.14,0.0245
210,28,7855,7902,2.0,4858.55,0.0241
211,38,5101,5103,0.12,4855.47,0.0241
212,49,5319,5376,2.42,4747.29,0.0236
213,12,1672,1679,0.33,4714.52,0.0234
214,26,4910,4963,2.25,4672.16,0.0232
215,21,1206,1222,0.71,4632.88,0.023
216,39,8728,8737,0.42,4549.16,0.0226
217,23,5559,5653,3.96,4458.34,0.0221
218,47,4549,4595,1.96,4424.62,0.022
219,23,4886,4909,1.0,4422.18,0.022
220,31,5725,5773,2.04,4392.31,0.0218
221,21,5053,5079,1.12,4358.07,0.0216
222,48,7406,7422,0.71,4354.29,0.0216
223,50,1308,1318,0.46,4337.08,0.0215
224,35,5917,5942,1.08,4326.92,0.0215
225,34,3829,3924,4.0,4314.46,0.0214
226,21,1312,1319,0.33,4295.81,0.0213
227,26,8719,8743,1.04,4210.51,0.0209
228,24,5895,5943,2.04,4201.62,0.0209
229,17,5869,5895,1.12,4198.61,0.0208
230,13,4429,4455,1.12,4181.5,0.0208
231,59,7879,7917,1.62,4148.33,0.0206
232,14,4527,4550,1.0,4131.15,0.0205
233,60,5702,5797,4.0,4102.74,0.0204
234,15,8656,8670,0.62,4088.06,0.0203
235,1,5774,5799,1.08,3953.85,0.0196
236,57,6207,6252,1.92,3952.57,0.0196
237,28,8719,8743,1.04,3916.45,0.0194
238,37,5894,5964,2.96,3815.3,0.0189
239,39,981,992,0.5,3680.03,0.0183
240,39,490,535,1.92,3676.65,0.0183
241,9,7863,7880,0.75,3651.21,0.0181
242,2,5917,5942,1.08,3619.17,0.018
243,25,4238,4261,1.0,3612.78,0.0179
244,30,4190,4235,1.92,3547.48,0.0176
245,14,8294,8311,0.75,3546.12,0.0176
246,21,1121,1135,0.62,3540.12,0.0176
247,11,4959,4959,0.04,3506.51,0.0174
248,17,4934,4940,0.29,3459.27,0.0172
249,12,4936,4959,1.0,3441.85,0.0171
250,28,1001,1015,0.62,3422.37,0.017
251,15,953,991,1.62,3420.02,0.017
252,43,5702,5748,1.96,3410.3,0.0169
253,58,5798,5799,0.08,3405.07,0.0169
254,16,5079,5126,2.0,3388.73,0.0168
255,19,8655,8671,0.71,3371.84,0.0167
256,14,4190,4237,2.0,3313.89,0.0165
257,27,712,718,0.29,3249.74,0.0161
258,13,4260,4285,1.08,3249.12,0.0161
259,59,510,521,0.5,3232.76,0.0161
260,57,4935,4959,1.04,3220.91,0.016
261,32,5558,5629,3.0,3217.41,0.016
262,2,4046,4094,2.04,3185.71,0.0158
263,37,77,103,1.12,3182.18,0.0158
264,7,5966,5989,1.0,3169.7,0.0157
265,15,5751,5797,1.96,3161.76,0.0157
266,41,256,266,0.46,3134.15,0.0156
267,24,3638,3686,2.04,3119.7,0.0155
268,45,5797,5799,0.12,3117.65,0.0155
269,54,5870,5941,3.0,3083.79,0.0153
270,27,4911,4934,1.0,3081.24,0.0153
271,37,5056,5079,1.0,3072.55,0.0153
272,17,135,150,0.67,3053.16,0.0152
273,1,5918,5965,2.0,3053.1,0.0152
274,56,4887,4934,2.0,3010.25,0.0149
275,9,4934,4940,0.29,2998.07,0.0149
276,26,5245,5293,2.04,2992.34,0.0149
277,52,5727,5795,2.88,2974.96,0.0148
278,20,4358,4405,2.0,2962.43,0.0147
279,21,4550,4598,2.04,2954.19,0.0147
280,46,5941,5967,1.12,2897.94,0.0144
281,8,1351,1375,1.04,2885.59,0.0143
282,17,5725,5795,2.96,2842.66,0.0141
283,24,4405,4406,0.08,2819.34,0.014
284,10,4911,4934,1.0,2810.45,0.014
285,33,1326,1351,1.08,2800.49,0.0139
286,2,5271,5273,0.12,2777.67,0.0138
287,41,4959,4959,0.04,2773.09,0.0138
288,31,5271,5271,0.04,2762.4,0.0137
289,39,31,55,1.04,2761.91,0.0137
290,11,304,310,0.29,2749.0,0.0137
291,39,5893,5918,1.08,2730.33,0.0136
292,56,7771,7785,0.62,2727.01,0.0135
293,18,5751,5774,1.0,2705.91,0.0134
294,47,1279,1313,1.46,2686.85,0.0133
295,37,4933,4933,0.04,2657.73,0.0132
296,43,487,511,1.04,2654.82,0.0132
297,51,4549,4549,0.04,2654.48,0.0132
298,56,4262,4262,0.04,2652.62,0.0132
299,54,4429,4429,0.04,2652.3,0.0132
300,15,4934,4934,0.04,2650.84,0.0132
301,32,4934,4934,0.04,2645.45,0.0131
302,27,4622,4622,0.04,2644.41,0.0131
303,39,4934,4934,0.04,2644.05,0.0131
304,45,5102,5102,0.04,2640.03,0.0131
305,3,4910,4910,0.04,2639.99,0.0131
306,33,4934,4959,1.08,2636.44,0.0131
307,44,4887,4887,0.04,2633.25,0.0131
308,19,5103,5103,0.04,2624.91,0.013
309,56,5271,5271,0.04,2623.61,0.013
310,36,5271,5271,0.04,2622.97,0.013
311,39,4551,4551,0.04,2621.67,0.013
312,20,5271,5271,0.04,2620.18,0.013
313,55,4623,4623,0.04,2617.98,0.013
314,14,5271,5271,0.04,2617.52,0.013
315,15,4623,4623,0.04,2616.81,0.013
316,48,4623,4623,0.04,2616.76,0.013
317,27,5127,5127,0.04,2616.68,0.013
318,59,4527,4527,0.04,2615.59,0.013
319,6,5775,5775,0.04,2615.49,0.013
320,29,5271,5271,0.04,2614.74,0.013
321,34,5895,5895,0.04,2614.34,0.013
322,9,4238,4238,0.04,2614.07,0.013
323,35,5271,5271,0.04,2613.52,0.013
324,26,4695,4695,0.04,2613.39,0.013
325,18,5127,5127,0.04,2612.78,0.013
326,52,4623,4623,0.04,2610.36,0.013
327,46,5271,5271,0.04,2606.55,0.0129
328,4,5967,5967,0.04,2606.51,0.0129
329,3,4959,4959,0.04,2606.14,0.0129
330,54,4622,4622,0.04,2605.31,0.0129
331,47,4959,4959,0.04,2603.18,0.0129
332,10,4623,4623,0.04,2602.19,0.0129
333,58,5271,5271,0.04,2601.48,0.0129
334,21,5223,5223,0.04,2600.85,0.0129
335,46,5701,5798,4.08,2593.01,0.0129
336,32,4023,4023,0.04,2591.88,0.0129
337,40,5198,5198,0.04,2576.89,0.0128
338,52,727,727,0.04,2569.92,0.0128
339,47,5919,5966,2.0,2557.34,0.0127
340,1,4286,4286,0.04,2534.21,0.0126
341,9,5629,5653,1.04,2494.29,0.0124
342,16,5702,5750,2.04,2470.69,0.0123
343,31,4934,4958,1.04,2465.44,0.0122
344,30,5701,5773,3.04,2451.06,0.0122
345,14,783,797,0.62,2448.64,0.0122
346,58,952,955,0.17,2444.4,0.0121
347,3,4358,4382,1.04,2443.36,0.0121
348,53,8294,8310,0.71,2434.15,0.0121
349,41,5870,5870,0.04,2395.89,0.0119
350,41,5223,5246,1.0,2362.03,0.0117
351,50,5797,5799,0.12,2354.27,0.0117
352,9,823,847,1.04,2331.39,0.0116
353,49,5702,5773,3.0,2330.26,0.0116
354,36,5126,5126,0.04,2289.4,0.0114
355,40,5557,5629,3.04,2276.37,0.0113
356,36,6230,6277,2.0,2266.95,0.0113
357,49,5222,5222,0.04,2231.52,0.0111
358,59,7819,7825,0.29,2227.29,0.0111
359,57,4381,4429,2.04,2213.92,0.011
360,10,5702,5725,1.0,2212.13,0.011
361,6,4935,4948,0.58,2186.17,0.0109
362,57,4528,4540,0.54,2158.63,0.0107
363,47,5606,5629,1.0,2155.45,0.0107
364,58,5077,5077,0.04,2139.14,0.0106
365,50,5894,5894,0.04,2127.99,0.0106
366,33,1249,1256,0.33,2125.85,0.0106
367,16,8431,8454,1.0,2115.52,0.0105
368,56,7628,7633,0.25,2114.98,0.0105
369,51,1024,1037,0.58,2114.27,0.0105
370,48,5629,5630,0.08,2106.4,0.0105
371,39,1889,1901,0.54,2102.51,0.0104
372,55,6,30,1.04,2074.93,0.0103
373,57,4262,4262,0.04,2071.9,0.0103
374,10,5102,5102,0.04,2067.7,0.0103
375,17,8503,8527,1.04,2062.77,0.0102
376,21,382,392,0.46,2054.91,0.0102
377,29,4789,4816,1.17,2052.95,0.0102
378,20,8166,8191,1.08,2042.94,0.0101
379,38,5918,5918,0.04,2038.89,0.0101
380,12,4574,4574,0.04,2038.39,0.0101
381,28,8247,8251,0.21,2029.47,0.0101
382,59,1159,1183,1.04,2006.54,0.01
383,59,856,867,0.5,1986.45,0.0099
384,11,645,656,0.5,1985.42,0.0099
385,22,4405,4454,2.08,1970.05,0.0098
386,13,40,55,0.67,1956.51,0.0097
387,60,7839,7852,0.58,1949.05,0.0097
388,4,1842,1846,0.21,1947.68,0.0097
389,11,4742,4742,0.04,1933.66,0.0096
390,34,5775,5799,1.04,1900.67,0.0094
391,27,4719,4766,2.0,1879.1,0.0093
392,36,1471,1495,1.04,1863.74,0.0093
393,6,7719,7724,0.25,1853.45,0.0092
394,34,8056,8071,0.67,1831.14,0.0091
395,26,761,775,0.62,1806.23,0.009
396,28,5246,5271,1.08,1803.22,0.009
397,28,8071,8094,1.0,1747.67,0.0087
398,27,8575,8599,1.04,1743.94,0.0087
399,28,3948,3973,1.08,1742.69,0.0087
400,9,5751,5773,0.96,1737.13,0.0086
401,54,8057,8071,0.62,1727.81,0.0086
402,6,6135,6157,0.96,1705.23,0.0085
403,18,4380,4405,1.08,1676.96,0.0083
404,38,4597,4621,1.04,1653.36,0.0082
405,31,6253,6277,1.04,1652.51,0.0082
406,20,823,833,0.46,1650.91,0.0082
407,41,5605,5629,1.04,1626.37,0.0081
408,37,5559,5582,1.0,1623.82,0.0081
409,35,5775,5822,2.0,1619.74,0.008
410,17,5558,5582,1.04,1600.62,0.0079
411,19,6110,6110,0.04,1591.41,0.0079
412,33,4405,4429,1.04,1585.92,0.0079
413,21,4237,4285,2.04,1583.3,0.0079
414,36,4622,4623,0.08,1568.11,0.0078
415,34,5103,5126,1.0,1551.95,0.0077
416,14,7903,7903,0.04,1538.76,0.0076
417,13,4934,4940,0.29,1528.57,0.0076
418,45,5415,5438,1.0,1525.49,0.0076
419,26,4527,4550,1.0,1504.71,0.0075
420,23,4358,4358,0.04,1498.07,0.0074
421,42,5246,5269,1.0,1487.52,0.0074
422,21,8054,8062,0.38,1467.59,0.0073
423,55,6085,6132,2.0,1447.8,0.0072
424,56,4406,4428,0.96,1436.82,0.0071
425,31,8551,8551,0.04,1430.62,0.0071
426,2,8538,8543,0.25,1419.03,0.007
427,25,5773,5798,1.08,1389.61,0.0069
428,11,4238,4261,1.0,1362.04,0.0068
429,33,5079,5099,0.88,1361.88,0.0068
430,12,5414,5438,1.04,1330.62,0.0066
431,2,3925,3948,1.0,1303.58,0.0065
432,58,4404,4429,1.08,1290.89,0.0064
433,11,6085,6085,0.04,1288.18,0.0064
434,38,5725,5750,1.08,1275.53,0.0063
435,29,4262,4262,0.04,1269.88,0.0063
436,24,4910,4933,1.0,1249.22,0.0062
437,53,5773,5797,1.04,1234.23,0.0061
438,56,5868,5869,0.08,1223.72,0.0061
439,3,3923,3949,1.12,1212.99,0.006
440,1,4381,4405,1.04,1201.21,0.006
441,51,6085,6133,2.04,1188.17,0.0059
442,52,6109,6109,0.04,1185.3,0.0059
443,39,6254,6254,0.04,1180.18,0.0059
444,12,3925,3973,2.04,1163.42,0.0058
445,45,3948,3973,1.08,1163.26,0.0058
446,29,8143,8144,0.08,1141.48,0.0057
447,1,4477,4524,2.0,1139.25,0.0057
448,19,5701,5725,1.04,1125.22,0.0056
449,14,5893,5893,0.04,1123.41,0.0056
450,15,726,728,0.12,1117.94,0.0056
451,26,439,449,0.46,1108.75,0.0055
452,54,6207,6207,0.04,1104.82,0.0055
453,35,6110,6110,0.04,1099.44,0.0055
454,12,3709,3709,0.04,1075.88,0.0053
455,4,4191,4191,0.04,1069.11,0.0053
456,60,5535,5535,0.04,1061.69,0.0053
457,13,3734,3734,0.04,1051.29,0.0052
458,25,319,319,0.04,1041.89,0.0052
459,35,4887,4887,0.04,1036.06,0.0051
460,45,4743,4743,0.04,1024.56,0.0051
461,51,3926,3926,0.04,1018.49,0.0051
462,52,4286,4286,0.04,1005.63,0.005
463,23,4430,4430,0.04,1002.06,0.005
464,43,5270,5270,0.04,1000.78,0.005
465,32,4863,4863,0.04,995.69,0.0049
466,8,3708,3708,0.04,972.88,0.0048
467,31,5534,5555,0.92,972.86,0.0048
468,59,4261,4261,0.04,968.6,0.0048
469,48,6063,6063,0.04,964.71,0.0048
470,48,5462,5462,0.04,962.03,0.0048
471,44,4742,4742,0.04,952.66,0.0047
472,17,4743,4743,0.04,950.54,0.0047
473,4,3613,3613,0.04,946.63,0.0047
474,53,5606,5606,0.04,933.87,0.0046
475,46,4620,4620,0.04,933.34,0.0046
476,29,4430,4453,1.0,932.93,0.0046
477,22,5294,5294,0.04,927.89,0.0046
478,12,4478,4478,0.04,912.07,0.0045
479,46,160,166,0.29,907.33,0.0045
480,56,3901,3924,1.0,899.71,0.0045
481,39,4382,4405,1.0,894.17,0.0044
482,43,6036,6061,1.08,882.25,0.0044
483,28,4598,4598,0.04,879.84,0.0044
484,32,160,166,0.29,878.77,0.0044
485,51,4910,4936,1.12,857.42,0.0043
486,52,5413,5414,0.08,849.09,0.0042
487,49,6255,6255,0.04,837.94,0.0042
488,32,3948,3949,0.08,837.19,0.0042
489,46,6110,6110,0.04,830.26,0.0041
490,51,8214,8217,0.17,821.29,0.0041
491,13,4044,4045,0.08,820.12,0.0041
492,14,3901,3925,1.04,793.35,0.0039
493,38,8071,8071,0.04,785.49,0.0039
494,9,760,764,0.21,726.61,0.0036
495,3,5246,5271,1.08,718.69,0.0036
496,54,3949,3972,1.0,711.39,0.0035
497,11,4526,4526,0.04,697.21,0.0035
498,51,5965,5968,0.17,686.16,0.0034
499,34,175,175,0.04,674.35,0.0033
500,49,5055,5077,0.96,673.81,0.0033
501,51,6231,6231,0.04,670.6,0.0033
502,50,5629,5652,1.0,667.23,0.0033
503,27,5773,5773,0.04,662.93,0.0033
504,15,6373,6374,0.08,661.82,0.0033
505,39,5726,5726,0.04,657.5,0.0033
506,22,536,536,0.04,638.44,0.0032
507,59,4647,4647,0.04,628.34,0.0031
508,7,823,823,0.04,624.68,0.0031
509,52,823,823,0.04,620.91,0.0031
510,23,4599,4599,0.04,612.92,0.003
511,32,5103,5103,0.04,612.65,0.003
512,19,5367,5367,0.04,602.44,0.003
513,50,1783,1783,0.04,600.05,0.003
514,22,5366,5366,0.04,597.19,0.003
515,21,4069,4069,0.04,595.47,0.003
516,23,295,295,0.04,584.73,0.0029
517,20,5701,5701,0.04,582.16,0.0029
518,3,5462,5462,0.04,582.0,0.0029
519,56,6111,6111,0.04,570.08,0.0028
520,8,319,319,0.04,561.71,0.0028
521,6,5893,5893,0.04,554.13,0.0028
522,27,8239,8239,0.04,553.83,0.0028
523,35,6061,6061,0.04,545.68,0.0027
524,29,5941,5941,0.04,543.46,0.0027
525,8,5941,5941,0.04,536.62,0.0027
526,30,4549,4549,0.04,536.0,0.0027
527,17,4573,4573,0.04,533.42,0.0026
528,54,5463,5463,0.04,526.94,0.0026
529,34,6206,6206,0.04,526.0,0.0026
530,40,8537,8537,0.04,518.84,0.0026
531,45,5006,5006,0.04,514.96,0.0026
532,55,3949,3949,0.04,514.89,0.0026
533,6,4549,4549,0.04,513.49,0.0025
534,31,7051,7051,0.04,510.14,0.0025
535,18,4094,4094,0.04,504.88,0.0025
536,41,7855,7855,0.04,502.29,0.0025
537,44,4527,4527,0.04,500.53,0.0025
538,51,3781,3781,0.04,499.12,0.0025
539,29,5101,5101,0.04,498.45,0.0025
540,48,4405,4405,0.04,497.99,0.0025
541,42,4428,4428,0.04,487.84,0.0024
542,40,4622,4622,0.04,485.88,0.0024
543,11,6302,6302,0.04,485.3,0.0024
544,15,5606,5606,0.04,482.09,0.0024
545,40,8335,8335,0.04,473.84,0.0024
546,50,4358,4358,0.04,472.06,0.0023
547,39,6110,6110,0.04,464.68,0.0023
548,48,5198,5198,0.04,460.19,0.0023
549,50,4429,4429,0.04,459.37,0.0023
550,36,5677,5677,0.04,457.26,0.0023
551,58,5702,5702,0.04,455.07,0.0023
552,11,751,751,0.04,450.64,0.0022
553,25,4885,4885,0.04,450.24,0.0022
554,8,5391,5391,0.04,448.1,0.0022
555,54,5701,5701,0.04,447.03,0.0022
556,8,5701,5701,0.04,445.79,0.0022
557,36,4405,4405,0.04,445.24,0.0022
558,38,4020,4020,0.04,444.38,0.0022
559,30,4119,4119,0.04,443.21,0.0022
560,48,4094,4094,0.04,442.86,0.0022
561,6,6036,6036,0.04,442.0,0.0022
562,20,4093,4093,0.04,441.87,0.0022
563,14,4429,4429,0.04,440.12,0.0022
564,7,5389,5389,0.04,438.65,0.0022
565,10,5797,5797,0.04,438.49,0.0022
566,27,5964,5964,0.04,438.3,0.0022
567,36,4117,4117,0.04,436.5,0.0022
568,59,5534,5534,0.04,436.28,0.0022
569,57,5798,5798,0.04,434.63,0.0022
570,7,4429,4429,0.04,433.92,0.0022
571,60,6061,6061,0.04,432.81,0.0021
572,5,4093,4093,0.04,432.2,0.0021
573,38,4117,4117,0.04,430.61,0.0021
574,41,5749,5749,0.04,428.0,0.0021
575,26,3925,3925,0.04,427.99,0.0021
576,16,6085,6085,0.04,427.27,0.0021
577,22,6111,6111,0.04,425.67,0.0021
578,26,4045,4045,0.04,425.58,0.0021
579,9,5845,5845,0.04,425.33,0.0021
580,11,3998,3998,0.04,424.86,0.0021
581,42,5893,5893,0.04,424.05,0.0021
582,2,3347,3347,0.04,423.95,0.0021
583,35,4453,4453,0.04,422.53,0.0021
584,53,3564,3564,0.04,422.52,0.0021
585,27,4404,4404,0.04,422.03,0.0021
586,50,6013,6013,0.04,421.89,0.0021
587,37,5701,5701,0.04,421.33,0.0021
588,29,4550,4550,0.04,420.43,0.0021
589,16,4429,4429,0.04,419.54,0.0021
590,55,5991,5991,0.04,418.96,0.0021
591,25,4429,4429,0.04,417.56,0.0021
592,21,5917,5917,0.04,416.85,0.0021
593,49,6037,6037,0.04,415.81,0.0021
594,45,3589,3589,0.04,415.66,0.0021
595,51,4429,4429,0.04,413.89,0.0021
596,60,3973,3973,0.04,413.3,0.0021
597,15,3973,3973,0.04,412.7,0.002
598,54,4258,4258,0.04,411.82,0.002
599,41,6037,6037,0.04,411.37,0.002
600,50,8575,8575,0.04,410.38,0.002
