rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
295,41,5870,5917,2.0,3119.47,0.0155
296,45,5797,5799,0.12,3117.65,0.0155
297,54,5870,5941,3.0,3083.79,0.0153
298,27,4911,4934,1.0,3081.24,0.0153
299,37,5056,5079,1.0,3072.55,0.0153
300,55,8273,8311,1.62,3062.04,0.0152
301,1,5918,5965,2.0,3053.1,0.0152
302,24,160,199,1.67,3044.79,0.0151
303,56,4887,4934,2.0,3010.25,0.0149
304,26,5245,5293,2.04,2992.34,0.0149
305,52,5727,5795,2.88,2974.96,0.0148
306,20,4358,4405,2.0,2962.43,0.0147
307,21,4550,4598,2.04,2954.19,0.0147
308,25,679,714,1.5,2932.03,0.0146
309,46,5941,5967,1.12,2897.94,0.0144
310,17,5725,5795,2.96,2842.66,0.0141
311,31,8216,8250,1.46,2836.72,0.0141
312,34,150,176,1.12,2821.05,0.014
313,10,4911,4934,1.0,2810.45,0.014
314,2,5271,5273,0.12,2777.67,0.0138
315,41,4959,4959,0.04,2773.09,0.0138
316,31,5271,5271,0.04,2762.4,0.0137
317,13,8392,8422,1.29,2748.89,0.0136
318,39,5893,5918,1.08,2730.33,0.0136
319,59,740,771,1.33,2712.16,0.0135
320,18,5751,5774,1.0,2705.91,0.0134
321,43,487,511,1.04,2654.82,0.0132
322,51,4549,4549,0.04,2654.48,0.0132
323,56,4262,4262,0.04,2652.62,0.0132
324,54,4429,4429,0.04,2652.3,0.0132
325,15,4934,4934,0.04,2650.84,0.0132
326,32,4934,4934,0.04,2645.45,0.0131
327,27,4622,4622,0.04,2644.41,0.0131
328,39,4934,4934,0.04,2644.05,0.0131
329,45,5102,5102,0.04,2640.03,0.0131
330,3,4910,4910,0.04,2639.99,0.0131
331,33,4934,4959,1.08,2636.44,0.0131
332,44,4887,4887,0.04,2633.25,0.0131
333,19,5103,5103,0.04,2624.91,0.013
334,56,5271,5271,0.04,2623.61,0.013
335,36,5271,5271,0.04,2622.97,0.013
336,39,4551,4551,0.04,2621.67,0.013
337,20,5271,5271,0.04,2620.18,0.013
338,55,4623,4623,0.04,2617.98,0.013
339,14,5271,5271,0.04,2617.52,0.013
340,15,4623,4623,0.04,2616.81,0.013
341,48,4623,4623,0.04,2616.76,0.013
342,27,5127,5127,0.04,2616.68,0.013
343,59,4527,4527,0.04,2615.59,0.013
344,6,5775,5775,0.04,2615.49,0.013
345,29,5271,5271,0.04,2614.74,0.013
346,34,5895,5895,0.04,2614.34,0.013
347,9,4238,4238,0.04,2614.07,0.013
348,35,5271,5271,0.04,2613.52,0.013
349,26,4695,4695,0.04,2613.39,0.013
350,18,5127,5127,0.04,2612.78,0.013
351,52,4623,4623,0.04,2610.36,0.013
352,46,5271,5271,0.04,2606.55,0.0129
353,4,5967,5967,0.04,2606.51,0.0129
354,3,4959,4959,0.04,2606.14,0.0129
355,54,4622,4622,0.04,2605.31,0.0129
356,47,4959,4959,0.04,2603.18,0.0129
357,10,4623,4623,0.04,2602.19,0.0129
358,58,5271,5271,0.04,2601.48,0.0129
359,21,5223,5223,0.04,2600.85,0.0129
360,50,1758,1783,1.08,2593.86,0.0129
361,46,5701,5798,4.08,2593.01,0.0129
362,40,5198,5198,0.04,2576.89,0.0128
363,47,5919,5966,2.0,2557.34,0.0127
364,30,5701,5774,3.08,2557.3,0.0127
365,1,4286,4286,0.04,2534.21,0.0126
366,9,5629,5653,1.04,2494.29,0.0124
367,10,8726,8753,1.17,2476.24,0.0123
368,16,5702,5750,2.04,2470.69,0.0123
369,31,4934,4958,1.04,2465.44,0.0122
370,14,783,797,0.62,2448.64,0.0122
371,3,4358,4382,1.04,2443.36,0.0121
372,1,991,1014,1.0,2402.31,0.0119
373,41,5223,5246,1.0,2362.03,0.0117
374,10,8287,8312,1.08,2357.47,0.0117
375,50,5797,5799,0.12,2354.27,0.0117
376,40,8311,8335,1.04,2352.54,0.0117
377,57,4381,4431,2.12,2340.42,0.0116
378,13,4934,4948,0.62,2337.71,0.0116
379,49,5702,5773,3.0,2330.26,0.0116
380,36,5126,5126,0.04,2289.4,0.0114
381,40,5557,5629,3.04,2276.37,0.0113
382,36,6230,6277,2.0,2266.95,0.0113
383,49,5222,5222,0.04,2231.52,0.0111
384,59,7819,7825,0.29,2227.29,0.0111
385,10,5702,5725,1.0,2212.13,0.011
386,13,184,209,1.08,2195.25,0.0109
387,6,4935,4948,0.58,2186.17,0.0109
388,4,4191,4237,1.96,2162.92,0.0107
389,11,4214,4261,2.0,2161.67,0.0107
390,57,4528,4540,0.54,2158.63,0.0107
391,47,5606,5629,1.0,2155.45,0.0107
392,50,8551,8575,1.04,2152.54,0.0107
393,3,1855,1880,1.08,2146.02,0.0107
394,20,8165,8191,1.12,2145.07,0.0107
395,27,8214,8239,1.08,2142.03,0.0106
396,36,4598,4623,1.08,2139.69,0.0106
397,58,5077,5077,0.04,2139.14,0.0106
398,50,5894,5894,0.04,2127.99,0.0106
399,11,7720,7746,1.12,2113.1,0.0105
400,48,5629,5630,0.08,2106.4,0.0105
401,39,1889,1901,0.54,2102.51,0.0104
402,55,822,848,1.12,2089.95,0.0104
403,55,6,30,1.04,2074.93,0.0103
404,57,4262,4262,0.04,2071.9,0.0103
405,10,5102,5102,0.04,2067.7,0.0103
406,17,8503,8527,1.04,2062.77,0.0102
407,21,382,392,0.46,2054.91,0.0102
408,29,4789,4816,1.17,2052.95,0.0102
409,38,5918,5918,0.04,2038.89,0.0101
410,12,4574,4574,0.04,2038.39,0.0101
411,28,8247,8251,0.21,2029.47,0.0101
412,59,1159,1183,1.04,2006.54,0.01
413,23,295,313,0.79,1999.53,0.0099
414,10,368,392,1.04,1998.01,0.0099
415,59,856,867,0.5,1986.45,0.0099
416,11,645,656,0.5,1985.42,0.0099
417,14,399,416,0.75,1974.51,0.0098
418,22,4405,4454,2.08,1970.05,0.0098
419,7,799,823,1.04,1963.22,0.0097
420,44,7793,7817,1.04,1949.53,0.0097
421,60,7839,7852,0.58,1949.05,0.0097
422,4,1842,1846,0.21,1947.68,0.0097
423,11,4742,4742,0.04,1933.66,0.0096
424,8,655,679,1.04,1928.87,0.0096
425,26,760,775,0.67,1903.89,0.0095
426,34,5775,5799,1.04,1900.67,0.0094
427,27,4719,4766,2.0,1879.1,0.0093
428,36,1471,1495,1.04,1863.74,0.0093
429,6,7719,7724,0.25,1853.45,0.0092
430,28,5246,5271,1.08,1803.22,0.009
431,6,5893,5941,2.04,1781.74,0.0088
432,28,8071,8094,1.0,1747.67,0.0087
433,27,8575,8599,1.04,1743.94,0.0087
434,20,823,834,0.5,1739.12,0.0086
435,9,5751,5773,0.96,1737.13,0.0086
436,6,6135,6157,0.96,1705.23,0.0085
437,18,4380,4405,1.08,1676.96,0.0083
438,47,5797,5869,3.04,1657.55,0.0082
439,38,4597,4621,1.04,1653.36,0.0082
440,31,6253,6277,1.04,1652.51,0.0082
441,41,5605,5629,1.04,1626.37,0.0081
442,37,5559,5582,1.0,1623.82,0.0081
443,35,5775,5822,2.0,1619.74,0.008
444,17,5558,5582,1.04,1600.62,0.0079
445,19,6110,6110,0.04,1591.41,0.0079
446,33,4405,4429,1.04,1585.92,0.0079
447,21,4237,4285,2.04,1583.3,0.0079
448,34,5103,5126,1.0,1551.95,0.0077
449,14,7903,7903,0.04,1538.76,0.0076
450,47,784,799,0.67,1526.52,0.0076
451,45,5415,5438,1.0,1525.49,0.0076
452,26,4527,4550,1.0,1504.71,0.0075
453,23,4358,4358,0.04,1498.07,0.0074
454,42,5246,5269,1.0,1487.52,0.0074
455,55,6085,6132,2.0,1447.8,0.0072
456,56,4406,4428,0.96,1436.82,0.0071
457,31,8551,8551,0.04,1430.62,0.0071
458,2,8538,8543,0.25,1419.03,0.007
459,25,5773,5798,1.08,1389.61,0.0069
460,33,5079,5099,0.88,1361.88,0.0068
461,12,5414,5438,1.04,1330.62,0.0066
462,42,8319,8334,0.67,1305.24,0.0065
463,2,3925,3948,1.0,1303.58,0.0065
464,49,8297,8312,0.67,1293.85,0.0064
465,58,4404,4429,1.08,1290.89,0.0064
466,11,6085,6085,0.04,1288.18,0.0064
467,38,5725,5750,1.08,1275.53,0.0063
468,29,4262,4262,0.04,1269.88,0.0063
469,24,4910,4933,1.0,1249.22,0.0062
470,42,1865,1880,0.67,1240.27,0.0062
471,53,5773,5797,1.04,1234.23,0.0061
472,56,5868,5869,0.08,1223.72,0.0061
473,3,3923,3949,1.12,1212.99,0.006
474,1,4381,4405,1.04,1201.21,0.006
475,51,6085,6133,2.04,1188.17,0.0059
476,52,6109,6109,0.04,1185.3,0.0059
477,39,6254,6254,0.04,1180.18,0.0059
478,6,570,583,0.58,1164.79,0.0058
479,12,3925,3973,2.04,1163.42,0.0058
480,45,3948,3973,1.08,1163.26,0.0058
481,1,4477,4524,2.0,1139.25,0.0057
482,19,5701,5725,1.04,1125.22,0.0056
483,14,5893,5893,0.04,1123.41,0.0056
484,15,8511,8520,0.42,1116.72,0.0055
485,26,439,449,0.46,1108.75,0.0055
486,54,6207,6207,0.04,1104.82,0.0055
487,35,6110,6110,0.04,1099.44,0.0055
488,45,8391,8401,0.46,1080.95,0.0054
489,12,3709,3709,0.04,1075.88,0.0053
490,60,5535,5535,0.04,1061.69,0.0053
491,13,3734,3734,0.04,1051.29,0.0052
492,35,4887,4887,0.04,1036.06,0.0051
493,36,5727,5735,0.38,1025.13,0.0051
494,45,4743,4743,0.04,1024.56,0.0051
495,51,3926,3926,0.04,1018.49,0.0051
496,52,4286,4286,0.04,1005.63,0.005
497,21,8310,8321,0.5,1003.55,0.005
498,23,4430,4430,0.04,1002.06,0.005
499,43,5270,5270,0.04,1000.78,0.005
500,32,4863,4863,0.04,995.69,0.0049
501,8,3708,3708,0.04,972.88,0.0048
502,31,5534,5555,0.92,972.86,0.0048
503,59,4261,4261,0.04,968.6,0.0048
504,48,6063,6063,0.04,964.71,0.0048
505,48,5462,5462,0.04,962.03,0.0048
506,44,4742,4742,0.04,952.66,0.0047
507,9,4380,4405,1.08,952.11,0.0047
508,17,4743,4743,0.04,950.54,0.0047
509,4,3613,3613,0.04,946.63,0.0047
510,9,687,696,0.42,938.88,0.0047
511,53,5606,5606,0.04,933.87,0.0046
512,46,4620,4620,0.04,933.34,0.0046
513,29,4430,4453,1.0,932.93,0.0046
514,22,5294,5294,0.04,927.89,0.0046
515,54,3925,3972,2.0,921.26,0.0046
516,12,4478,4478,0.04,912.07,0.0045
517,56,3901,3924,1.0,899.71,0.0045
518,39,4382,4405,1.0,894.17,0.0044
519,43,6036,6061,1.08,882.25,0.0044
520,28,4598,4598,0.04,879.84,0.0044
521,16,4429,4434,0.25,858.14,0.0043
522,51,4910,4936,1.12,857.42,0.0043
523,52,5413,5414,0.08,849.09,0.0042
524,49,6255,6255,0.04,837.94,0.0042
525,46,6110,6110,0.04,830.26,0.0041
526,13,4044,4045,0.08,820.12,0.0041
527,7,4911,4918,0.33,810.68,0.004
528,50,4429,4433,0.21,807.39,0.004
529,43,8384,8393,0.42,804.52,0.004
530,14,3901,3925,1.04,793.35,0.0039
531,50,5628,5652,1.04,788.62,0.0039
532,38,8071,8071,0.04,785.49,0.0039
