rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
79,40,1038,1063,1.08,13455.35,0.0668
80,4,7911,7928,0.75,13447.78,0.0668
81,40,687,694,0.33,13166.18,0.0654
82,33,8335,8358,1.0,13073.11,0.0649
83,43,7911,7927,0.71,12705.14,0.0631
84,5,4911,4958,2.0,12695.18,0.063
85,32,65,79,0.62,12553.91,0.0623
86,35,82,98,0.71,12250.92,0.0608
87,16,7935,7952,0.75,12191.21,0.0605
88,8,0,31,1.33,12156.72,0.0604
89,56,246,265,0.83,11921.52,0.0592
90,13,8119,8143,1.04,11901.75,0.0591
91,22,792,801,0.42,11734.92,0.0583
92,37,559,607,2.04,11559.42,0.0574
93,31,655,679,1.04,10526.63,0.0523
94,21,7671,7681,0.46,10314.89,0.0512
95,9,8647,8670,1.0,9861.74,0.049
96,23,847,858,0.5,8944.37,0.0444
97,1,8047,8069,0.96,8825.29,0.0438
98,48,679,703,1.04,8730.4,0.0434
99,36,8559,8567,0.38,8567.83,0.0425
100,16,184,192,0.38,8060.8,0.04
101,10,199,223,1.04,7879.71,0.0391
102,25,0,7,0.33,7743.64,0.0385
103,8,4359,4406,2.0,7617.66,0.0378
104,51,391,415,1.04,7556.66,0.0375
105,60,4911,4958,2.0,7525.58,0.0374
106,57,631,655,1.04,7443.53,0.037
107,11,55,55,0.04,7227.92,0.0359
108,27,7,31,1.04,7202.99,0.0358
109,36,8239,8263,1.04,7156.58,0.0355
110,24,8062,8072,0.46,7118.15,0.0353
111,25,4934,4959,1.08,7015.25,0.0348
112,2,7647,7654,0.33,7006.61,0.0348
113,26,160,169,0.42,6941.08,0.0345
114,16,8551,8575,1.04,6910.61,0.0343
115,53,4911,4935,1.04,6837.12,0.0339
116,30,4430,4455,1.08,6748.95,0.0335
117,28,4934,4959,1.08,6677.24,0.0332
118,42,4598,4622,1.04,6557.25,0.0326
119,4,631,655,1.04,6389.2,0.0317
120,22,5102,5103,0.08,6186.81,0.0307
121,55,4382,4429,2.0,6154.51,0.0306
122,59,4383,4430,2.0,5962.36,0.0296
123,7,8559,8565,0.29,5732.54,0.0285
124,4,5750,5774,1.04,5346.19,0.0265
125,33,5774,5775,0.08,5227.83,0.026
126,51,4239,4286,2.0,5081.8,0.0252
127,19,7,7,0.04,5031.18,0.025
128,38,5101,5103,0.12,4855.47,0.0241
129,17,7,31,1.04,4797.29,0.0238
130,49,5319,5376,2.42,4747.29,0.0236
131,6,318,322,0.21,4656.59,0.0231
132,43,5126,5126,0.04,4615.7,0.0229
133,51,943,943,0.04,4585.66,0.0228
134,20,4885,4933,2.04,4550.74,0.0226
135,23,4886,4909,1.0,4422.18,0.022
136,21,5053,5079,1.12,4358.07,0.0216
137,44,5726,5749,1.0,4352.44,0.0216
138,6,4430,4455,1.08,4284.71,0.0213
139,17,5869,5895,1.12,4198.61,0.0208
140,13,4429,4455,1.12,4181.5,0.0208
141,50,4884,4911,1.17,4016.86,0.0199
142,6,7,31,1.04,3980.57,0.0198
143,1,5774,5799,1.08,3953.85,0.0196
144,57,6207,6252,1.92,3952.57,0.0196
145,52,4911,4934,1.0,3854.12,0.0191
146,43,318,320,0.12,3766.36,0.0187
147,19,4382,4384,0.12,3678.73,0.0183
148,40,4430,4431,0.08,3597.14,0.0179
149,46,582,584,0.12,3554.3,0.0176
150,11,4959,4959,0.04,3506.51,0.0174
151,33,6,7,0.08,3451.71,0.0171
152,58,751,751,0.04,3317.77,0.0165
153,14,4190,4237,2.0,3313.89,0.0165
154,14,41,44,0.17,3296.2,0.0164
155,42,8623,8623,0.04,3236.17,0.0161
156,47,4549,4550,0.08,3225.27,0.016
157,15,5751,5797,1.96,3161.76,0.0157
158,24,3638,3686,2.04,3119.7,0.0155
159,27,4911,4934,1.0,3081.24,0.0153
160,30,4190,4213,1.0,2964.78,0.0147
161,58,5798,5798,0.04,2862.03,0.0142
162,41,7,7,0.04,2855.2,0.0142
163,41,4959,4959,0.04,2773.09,0.0138
164,31,5271,5271,0.04,2762.4,0.0137
165,37,5919,5941,0.96,2710.03,0.0135
166,18,5751,5774,1.0,2705.91,0.0134
167,37,4933,4933,0.04,2657.73,0.0132
168,26,4958,4958,0.04,2657.26,0.0132
169,51,4549,4549,0.04,2654.48,0.0132
170,56,4262,4262,0.04,2652.62,0.0132
171,54,4429,4429,0.04,2652.3,0.0132
172,15,4934,4934,0.04,2650.84,0.0132
173,17,4934,4934,0.04,2649.36,0.0132
174,32,4934,4934,0.04,2645.45,0.0131
175,27,4622,4622,0.04,2644.41,0.0131
176,39,4934,4934,0.04,2644.05,0.0131
177,43,5702,5726,1.04,2641.31,0.0131
178,14,4550,4550,0.04,2640.42,0.0131
179,35,5917,5917,0.04,2640.38,0.0131
180,45,5102,5102,0.04,2640.03,0.0131
181,3,4910,4910,0.04,2639.99,0.0131
182,31,5750,5750,0.04,2636.92,0.0131
183,33,4934,4959,1.08,2636.44,0.0131
184,44,4887,4887,0.04,2633.25,0.0131
185,34,3901,3901,0.04,2632.9,0.0131
186,12,4959,4959,0.04,2625.9,0.013
187,19,5103,5103,0.04,2624.91,0.013
188,56,5271,5271,0.04,2623.61,0.013
189,36,5271,5271,0.04,2622.97,0.013
190,39,4551,4551,0.04,2621.67,0.013
191,24,5895,5895,0.04,2621.32,0.013
192,16,4527,4527,0.04,2621.23,0.013
193,20,5271,5271,0.04,2620.18,0.013
194,55,4623,4623,0.04,2617.98,0.013
195,45,5799,5799,0.04,2617.96,0.013
196,14,5271,5271,0.04,2617.52,0.013
197,15,4623,4623,0.04,2616.81,0.013
198,48,4623,4623,0.04,2616.76,0.013
199,27,5127,5127,0.04,2616.68,0.013
200,59,4527,4527,0.04,2615.59,0.013
201,6,5775,5775,0.04,2615.49,0.013
202,29,5271,5271,0.04,2614.74,0.013
203,34,5895,5895,0.04,2614.34,0.013
204,7,5078,5078,0.04,2614.34,0.013
205,9,4238,4238,0.04,2614.07,0.013
206,35,5271,5271,0.04,2613.52,0.013
207,26,4695,4695,0.04,2613.39,0.013
208,42,199,199,0.04,2613.31,0.013
209,2,5271,5271,0.04,2613.15,0.013
210,18,5127,5127,0.04,2612.78,0.013
211,54,8407,8407,0.04,2612.64,0.013
212,52,4623,4623,0.04,2610.36,0.013
213,57,4959,4959,0.04,2609.84,0.013
214,46,5271,5271,0.04,2606.55,0.0129
215,4,5967,5967,0.04,2606.51,0.0129
216,3,4959,4959,0.04,2606.14,0.0129
217,54,4622,4622,0.04,2605.31,0.0129
218,37,5079,5079,0.04,2604.02,0.0129
219,47,4959,4959,0.04,2603.18,0.0129
220,10,4623,4623,0.04,2602.19,0.0129
221,58,5271,5271,0.04,2601.48,0.0129
222,21,5223,5223,0.04,2600.85,0.0129
223,23,5559,5559,0.04,2597.25,0.0129
224,32,4023,4023,0.04,2591.88,0.0129
225,40,5198,5198,0.04,2576.89,0.0128
226,52,727,727,0.04,2569.92,0.0128
227,1,4286,4286,0.04,2534.21,0.0126
228,29,4933,4933,0.04,2527.96,0.0126
229,42,415,415,0.04,2497.93,0.0124
230,14,511,512,0.08,2483.09,0.0123
231,25,4238,4239,0.08,2457.19,0.0122
232,48,775,775,0.04,2452.46,0.0122
233,55,343,343,0.04,2437.97,0.0121
234,41,5870,5870,0.04,2395.89,0.0119
235,41,5223,5246,1.0,2362.03,0.0117
236,50,8719,8719,0.04,2325.79,0.0115
237,3,4358,4381,1.0,2317.64,0.0115
238,36,5126,5126,0.04,2289.4,0.0114
239,24,4406,4406,0.04,2277.45,0.0113
240,7,5966,5966,0.04,2244.39,0.0111
241,49,5222,5222,0.04,2231.52,0.0111
242,9,4934,4934,0.04,2208.29,0.011
243,18,4909,4909,0.04,2183.29,0.0108
244,13,4285,4285,0.04,2150.36,0.0107
245,50,5798,5799,0.08,2143.49,0.0106
246,26,8743,8743,0.04,2141.26,0.0106
247,58,5077,5077,0.04,2139.14,0.0106
248,46,5941,5941,0.04,2138.02,0.0106
249,50,5894,5894,0.04,2127.99,0.0106
250,7,5029,5029,0.04,2122.24,0.0105
251,33,8047,8047,0.04,2111.29,0.0105
252,9,5629,5630,0.08,2106.42,0.0105
253,46,8119,8119,0.04,2099.54,0.0104
254,57,4262,4262,0.04,2071.9,0.0103
255,2,535,535,0.04,2068.47,0.0103
256,10,5102,5102,0.04,2067.7,0.0103
257,16,5126,5126,0.04,2062.85,0.0102
258,2,4094,4094,0.04,2060.12,0.0102
259,38,5918,5918,0.04,2038.89,0.0101
260,12,4574,4574,0.04,2038.39,0.0101
261,2,5918,5918,0.04,2030.91,0.0101
262,11,4742,4742,0.04,1933.66,0.0096
263,48,5630,5630,0.04,1912.84,0.0095
264,39,5917,5918,0.08,1884.15,0.0094
265,49,679,679,0.04,1835.65,0.0091
266,53,8071,8071,0.04,1827.67,0.0091
267,43,1039,1040,0.08,1740.41,0.0086
268,9,343,343,0.04,1706.24,0.0085
269,19,6110,6110,0.04,1591.41,0.0079
270,43,415,415,0.04,1556.41,0.0077
271,14,7903,7903,0.04,1538.76,0.0076
272,23,4358,4358,0.04,1498.07,0.0074
273,31,8551,8551,0.04,1430.62,0.0071
274,21,1207,1207,0.04,1355.19,0.0067
275,4,8167,8167,0.04,1312.13,0.0065
276,31,295,295,0.04,1293.33,0.0064
277,11,6085,6085,0.04,1288.18,0.0064
278,60,5702,5702,0.04,1285.49,0.0064
279,29,4262,4262,0.04,1269.88,0.0063
280,5,785,785,0.04,1212.29,0.006
281,54,186,186,0.04,1207.69,0.006
282,19,8657,8657,0.04,1207.4,0.006
283,52,6109,6109,0.04,1185.3,0.0059
284,39,6254,6254,0.04,1180.18,0.0059
285,44,497,497,0.04,1165.15,0.0058
286,9,5751,5751,0.04,1143.56,0.0057
287,46,8239,8239,0.04,1143.48,0.0057
288,54,5870,5870,0.04,1143.02,0.0057
289,36,6230,6230,0.04,1138.51,0.0057
290,32,5558,5558,0.04,1131.15,0.0056
291,14,5893,5893,0.04,1123.41,0.0056
292,41,5605,5605,0.04,1121.92,0.0056
293,12,1675,1675,0.04,1109.9,0.0055
294,54,6207,6207,0.04,1104.82,0.0055
295,10,4911,4911,0.04,1099.5,0.0055
296,35,6110,6110,0.04,1099.44,0.0055
297,18,8465,8465,0.04,1099.23,0.0055
298,31,1207,1207,0.04,1091.53,0.0054
299,56,4887,4887,0.04,1083.72,0.0054
300,20,4358,4358,0.04,1081.95,0.0054
301,12,3709,3709,0.04,1075.88,0.0053
302,57,8273,8273,0.04,1073.4,0.0053
303,36,4622,4622,0.04,1070.78,0.0053
304,26,8346,8346,0.04,1070.74,0.0053
305,4,4191,4191,0.04,1069.11,0.0053
306,1,5918,5918,0.04,1068.61,0.0053
307,50,1315,1315,0.04,1066.89,0.0053
308,60,5535,5535,0.04,1061.69,0.0053
309,10,5702,5702,0.04,1058.45,0.0053
310,49,161,161,0.04,1057.44,0.0053
311,13,3734,3734,0.04,1051.29,0.0052
312,34,5775,5775,0.04,1049.67,0.0052
313,31,4934,4934,0.04,1043.68,0.0052
314,21,1315,1315,0.04,1042.17,0.0052
315,25,319,319,0.04,1041.89,0.0052
316,35,4887,4887,0.04,1036.06,0.0051
317,33,209,209,0.04,1035.94,0.0051
318,25,1434,1434,0.04,1035.65,0.0051
319,47,5919,5919,0.04,1034.65,0.0051
320,36,7988,7988,0.04,1032.07,0.0051
321,58,954,954,0.04,1029.67,0.0051
322,45,4743,4743,0.04,1024.56,0.0051
323,56,5868,5868,0.04,1019.81,0.0051
324,29,4790,4790,0.04,1018.9,0.0051
325,51,3926,3926,0.04,1018.49,0.0051
326,52,4286,4286,0.04,1005.63,0.005
327,23,4430,4430,0.04,1002.06,0.005
328,43,5270,5270,0.04,1000.78,0.005
329,27,415,415,0.04,1000.19,0.005
330,32,4863,4863,0.04,995.69,0.0049
331,28,5246,5246,0.04,981.52,0.0049
332,31,6277,6277,0.04,977.66,0.0049
333,8,3708,3708,0.04,972.88,0.0048
334,34,5126,5126,0.04,970.78,0.0048
335,42,5246,5246,0.04,970.18,0.0048
336,59,4261,4261,0.04,968.6,0.0048
337,10,954,954,0.04,967.9,0.0048
338,41,330,330,0.04,966.25,0.0048
339,48,6063,6063,0.04,964.71,0.0048
340,48,5462,5462,0.04,962.03,0.0048
341,27,715,715,0.04,959.67,0.0048
342,17,7914,7914,0.04,958.06,0.0048
343,44,4742,4742,0.04,952.66,0.0047
344,40,8599,8599,0.04,952.64,0.0047
345,17,4743,4743,0.04,950.54,0.0047
346,45,5438,5438,0.04,950.36,0.0047
347,21,4550,4550,0.04,950.17,0.0047
348,40,4358,4358,0.04,949.47,0.0047
349,4,3613,3613,0.04,946.63,0.0047
350,55,271,271,0.04,944.75,0.0047
351,16,5702,5702,0.04,934.99,0.0046
352,53,5606,5606,0.04,933.87,0.0046
353,46,4620,4620,0.04,933.34,0.0046
354,6,6157,6157,0.04,929.84,0.0046
355,47,5606,5606,0.04,928.33,0.0046
356,22,5294,5294,0.04,927.89,0.0046
357,12,4478,4478,0.04,912.07,0.0045
358,56,488,488,0.04,883.18,0.0044
359,26,5245,5245,0.04,881.14,0.0044
360,28,4598,4598,0.04,879.84,0.0044
361,26,4550,4550,0.04,878.64,0.0044
362,16,4597,4597,0.04,877.46,0.0044
363,2,175,175,0.04,868.35,0.0043
364,28,487,487,0.04,860.66,0.0043
365,60,1361,1361,0.04,860.05,0.0043
366,13,679,679,0.04,859.11,0.0043
367,15,727,727,0.04,854.82,0.0042
368,28,7879,7879,0.04,842.57,0.0042
369,29,8143,8143,0.04,841.41,0.0042
370,49,6255,6255,0.04,837.94,0.0042
371,43,487,487,0.04,834.7,0.0041
372,24,1218,1218,0.04,832.41,0.0041
373,46,6110,6110,0.04,830.26,0.0041
374,33,1254,1254,0.04,824.64,0.0041
375,38,8719,8719,0.04,821.04,0.0041
376,11,306,306,0.04,805.98,0.004
377,37,103,103,0.04,804.91,0.004
378,31,751,751,0.04,799.89,0.004
379,1,1241,1241,0.04,796.89,0.004
380,20,833,833,0.04,791.47,0.0039
381,51,7826,7826,0.04,788.24,0.0039
382,3,848,848,0.04,787.43,0.0039
383,38,8071,8071,0.04,785.49,0.0039
384,59,511,511,0.04,773.06,0.0038
385,57,535,535,0.04,766.04,0.0038
386,4,1843,1843,0.04,756.72,0.0038
387,6,7721,7721,0.04,756.29,0.0038
388,12,41,41,0.04,755.45,0.0038
389,41,257,257,0.04,753.16,0.0037
390,37,8505,8505,0.04,730.37,0.0036
391,28,8719,8719,0.04,723.34,0.0036
392,38,4621,4621,0.04,701.92,0.0035
393,11,4526,4526,0.04,697.21,0.0035
394,17,5582,5582,0.04,695.21,0.0035
395,13,4934,4934,0.04,692.4,0.0034
396,39,31,31,0.04,684.57,0.0034
397,17,8527,8527,0.04,682.62,0.0034
398,9,7879,7879,0.04,682.17,0.0034
399,35,8239,8239,0.04,674.73,0.0034
400,34,175,175,0.04,674.35,0.0033
401,51,6231,6231,0.04,670.6,0.0033
402,27,5773,5773,0.04,662.93,0.0033
403,39,490,490,0.04,660.36,0.0033
404,56,7630,7630,0.04,659.28,0.0033
405,39,5726,5726,0.04,657.5,0.0033
406,28,8249,8249,0.04,654.38,0.0032
407,38,8663,8663,0.04,653.42,0.0032
