rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
51,18,0,320,13.38,78037.86,0.2922
52,42,8238,8479,10.08,76974.3,0.2882
53,28,0,200,8.38,76528.81,0.2865
54,1,327,510,7.67,75143.27,0.2813
55,47,488,705,9.08,74981.68,0.2807
56,30,871,1241,15.46,73900.42,0.2767
57,41,1086,1290,8.54,69771.35,0.2612
58,44,114,426,13.04,67880.08,0.2541
59,48,8081,8335,10.62,66438.85,0.2487
60,45,8310,8529,9.17,62857.68,0.2353
61,56,8200,8576,15.71,61742.75,0.2311
62,51,0,319,13.33,60716.68,0.2273
63,2,8246,8441,8.17,59872.76,0.2241
64,45,89,282,8.08,56649.76,0.2121
65,39,125,319,8.12,56459.24,0.2114
66,49,785,930,6.08,55299.95,0.207
67,11,8632,8759,5.33,54630.62,0.2045
68,55,7814,7881,2.83,53322.4,0.1996
69,6,1300,1353,2.25,51526.03,0.1929
70,54,824,978,6.46,49130.79,0.1839
71,33,1068,1211,6.0,48789.38,0.1827
72,54,8429,8671,10.12,48241.69,0.1806
73,38,8311,8502,8.0,47182.59,0.1766
74,36,687,895,8.71,47108.58,0.1764
75,25,856,1088,9.71,46700.49,0.1748
76,21,7808,8057,10.42,46537.13,0.1742
77,33,174,248,3.12,46474.21,0.174
78,3,1902,1985,3.5,45324.75,0.1697
79,46,8289,8657,15.38,44424.81,0.1663
80,15,8368,8527,6.67,43380.05,0.1624
81,5,8047,8167,5.04,38610.99,0.1445
82,39,8621,8759,5.79,37855.87,0.1417
83,43,1553,1688,5.67,37434.07,0.1401
84,35,992,1220,9.54,37309.05,0.1397
85,12,7721,7990,11.25,37290.83,0.1396
86,25,8430,8753,13.5,36987.17,0.1385
87,3,1097,1207,4.62,36647.14,0.1372
88,20,486,533,2.0,36555.19,0.1369
89,42,1349,1447,4.12,36329.51,0.136
90,36,271,438,7.0,36071.73,0.135
91,13,8126,8191,2.75,35786.46,0.134
92,9,257,368,4.67,35584.97,0.1332
93,58,1350,1632,11.79,33464.13,0.1253
94,53,8081,8327,10.29,33351.72,0.1249
95,31,7735,7962,9.5,33336.86,0.1248
96,11,8311,8502,8.0,32596.31,0.122
97,56,712,833,5.08,32384.33,0.1212
98,6,222,329,4.5,32126.0,0.1203
99,15,377,607,9.62,32021.28,0.1199
100,24,8381,8527,6.12,31847.96,0.1192
101,10,7982,8047,2.75,30780.04,0.1152
102,9,687,775,3.71,30768.38,0.1152
103,5,703,848,6.08,29884.4,0.1119
104,1,965,1063,4.12,29329.32,0.1098
105,29,79,123,1.88,29260.41,0.1095
106,40,760,799,1.67,29064.83,0.1088
107,24,7961,8072,4.67,27691.67,0.1037
108,4,8143,8231,3.71,26954.51,0.1009
109,10,496,581,3.58,26339.1,0.0986
110,29,7927,7978,2.17,25901.72,0.097
111,24,0,32,1.38,25766.83,0.0965
112,55,8680,8759,3.33,25404.49,0.0951
113,40,0,120,5.04,25008.7,0.0936
114,17,1325,1481,6.54,24784.1,0.0928
115,53,7783,7987,8.54,24655.51,0.0923
116,14,8072,8273,8.42,24521.75,0.0918
117,14,8576,8696,5.04,24511.22,0.0918
118,32,54,215,6.75,23906.11,0.0895
119,47,0,102,4.29,23577.19,0.0883
120,3,7709,7818,4.58,23438.61,0.0877
121,50,991,1088,4.08,23399.86,0.0876
122,57,8288,8481,8.08,22776.06,0.0853
123,40,8169,8239,2.96,22692.46,0.085
124,5,327,390,2.67,22529.96,0.0843
125,29,8670,8720,2.12,22219.07,0.0832
126,4,342,450,4.54,21910.43,0.082
127,45,8719,8759,1.71,21444.46,0.0803
128,16,174,281,4.5,21114.7,0.079
129,53,8597,8759,6.79,20318.78,0.0761
130,23,304,465,6.75,20255.43,0.0758
131,41,8176,8263,3.67,20189.76,0.0756
132,20,335,415,3.38,19929.66,0.0746
133,45,665,816,6.33,18649.04,0.0698
134,49,318,391,3.08,18533.74,0.0694
135,32,881,1015,5.62,18047.35,0.0676
136,10,184,319,5.67,18023.96,0.0675
137,60,7935,7967,1.38,18003.6,0.0674
138,24,8199,8325,5.29,17939.83,0.0672
139,60,8310,8359,2.08,17698.32,0.0663
140,7,8191,8288,4.08,17560.45,0.0657
141,5,1249,1375,5.29,17424.07,0.0652
142,15,1182,1304,5.12,17380.91,0.0651
143,50,1240,1377,5.75,17081.76,0.0639
144,3,750,871,5.08,17033.9,0.0638
145,9,1719,1745,1.12,16558.56,0.062
146,16,8430,8513,3.5,16357.95,0.0612
147,53,0,97,4.08,15775.71,0.0591
148,2,463,560,4.08,15463.02,0.0579
149,26,16,126,4.62,15418.17,0.0577
150,23,750,799,2.08,15237.84,0.057
151,4,149,249,4.21,14985.43,0.0561
152,35,30,104,3.12,14947.99,0.056
153,40,8417,8479,2.62,14724.24,0.0551
154,22,1778,1881,4.33,14521.16,0.0544
155,42,1228,1265,1.58,14341.78,0.0537
156,31,689,752,2.67,13998.94,0.0524
157,20,711,722,0.5,13828.63,0.0518
158,39,1230,1328,4.12,13598.73,0.0509
159,1,8047,8106,2.5,12613.7,0.0472
160,60,376,426,2.12,12530.3,0.0469
161,17,328,369,1.75,12013.13,0.045
162,23,8414,8503,3.75,11992.91,0.0449
163,49,7598,7698,4.21,11925.6,0.0446
164,7,8551,8623,3.04,11884.7,0.0445
165,60,486,536,2.12,11826.69,0.0443
166,60,999,1037,1.62,11355.93,0.0425
167,22,7711,7817,4.46,11285.99,0.0423
168,50,8670,8759,3.75,11224.4,0.042
169,47,8743,8759,0.71,10998.06,0.0412
170,22,989,1073,3.54,10985.98,0.0411
171,34,1159,1257,4.12,10962.3,0.041
172,24,8718,8759,1.75,10811.36,0.0405
173,38,616,704,3.71,10690.02,0.04
174,9,965,1039,3.12,10682.35,0.04
175,56,8693,8759,2.79,10348.48,0.0387
176,41,7792,7808,0.71,10123.51,0.0379
177,39,1081,1089,0.38,10076.71,0.0377
178,24,712,761,2.08,9719.76,0.0364
179,13,390,405,0.67,9469.8,0.0355
180,25,8200,8256,2.38,9370.93,0.0351
181,43,1385,1457,3.04,9005.26,0.0337
182,3,7879,7903,1.04,8888.1,0.0333
183,47,7879,7962,3.5,8883.14,0.0333
184,4,8407,8480,3.08,8528.28,0.0319
185,13,1350,1423,3.08,8315.73,0.0311
186,57,7792,7855,2.67,8135.1,0.0305
187,60,175,247,3.04,8059.06,0.0302
188,41,8431,8530,4.17,7995.13,0.0299
189,32,8237,8287,2.12,7584.32,0.0284
190,27,8729,8759,1.29,7546.52,0.0283
191,20,582,631,2.08,7326.05,0.0274
192,9,1229,1256,1.17,7257.77,0.0272
193,6,664,694,1.29,7168.49,0.0268
194,28,8383,8408,1.08,6840.28,0.0256
195,4,7902,7961,2.5,6690.26,0.025
196,15,8262,8313,2.17,6596.65,0.0247
197,30,55,107,2.21,6352.74,0.0238
198,13,848,861,0.58,6102.52,0.0228
199,31,7630,7640,0.46,6069.53,0.0227
200,60,1183,1207,1.04,5928.25,0.0222
201,56,593,602,0.42,5847.98,0.0219
202,35,7711,7762,2.17,5835.57,0.0218
203,22,1350,1399,2.08,5701.25,0.0213
204,26,2467,2480,0.58,5603.37,0.021
205,56,8046,8095,2.08,5544.39,0.0208
206,52,1696,1745,2.08,5517.72,0.0207
207,49,8201,8207,0.29,5430.53,0.0203
208,28,1568,1583,0.67,5397.42,0.0202
209,33,8381,8408,1.17,5368.18,0.0201
210,31,545,592,2.0,5256.31,0.0197
211,34,150,162,0.54,5243.53,0.0196
212,43,7376,7390,0.62,4988.99,0.0187
213,9,534,584,2.12,4958.39,0.0186
214,20,7409,7418,0.42,4943.24,0.0185
215,29,352,391,1.67,4881.9,0.0183
216,7,1960,1969,0.42,4831.59,0.0181
217,19,5269,5389,5.04,4793.11,0.0179
218,56,496,536,1.71,4748.96,0.0178
219,18,1694,1703,0.42,4635.81,0.0174
220,42,918,943,1.08,4569.64,0.0171
221,27,1144,1151,0.33,4534.48,0.017
222,19,8527,8527,0.04,4451.64,0.0167
223,36,4406,4525,5.0,4344.5,0.0163
224,38,1001,1040,1.67,4269.77,0.016
225,5,5102,5150,2.04,4186.71,0.0157
226,16,1925,1961,1.54,4142.25,0.0155
227,26,8208,8240,1.38,4077.86,0.0153
228,8,5198,5294,4.04,4061.35,0.0152
229,38,319,355,1.54,4058.7,0.0152
230,57,8120,8154,1.46,4037.05,0.0151
231,27,518,535,0.75,3983.74,0.0149
232,21,8455,8489,1.46,3865.24,0.0145
233,29,1074,1087,0.58,3798.52,0.0142
234,55,40,79,1.67,3721.86,0.0139
235,26,705,728,1.0,3701.88,0.0139
236,16,7744,7749,0.25,3591.53,0.0134
237,23,930,936,0.29,3487.98,0.0131
238,10,8672,8684,0.54,3464.05,0.013
239,46,8128,8153,1.08,3386.05,0.0127
240,1,4239,4285,1.96,3349.93,0.0125
241,5,151,151,0.04,3333.07,0.0125
242,46,2575,2590,0.67,3281.85,0.0123
243,36,8479,8503,1.04,3257.71,0.0122
244,37,8119,8143,1.04,3255.28,0.0122
245,39,4862,4959,4.08,3214.12,0.012
246,2,5077,5125,2.04,3168.45,0.0119
247,4,4573,4647,3.12,3136.75,0.0117
248,13,545,572,1.17,3128.59,0.0117
249,52,367,393,1.12,3113.93,0.0117
250,44,7999,8025,1.12,3105.61,0.0116
251,9,8128,8143,0.67,3052.33,0.0114
252,35,1374,1400,1.12,3032.48,0.0114
253,56,5006,5078,3.04,3029.5,0.0113
254,33,327,342,0.67,3022.69,0.0113
255,42,5462,5581,5.0,3015.78,0.0113
256,30,558,584,1.12,2969.52,0.0111
257,11,917,943,1.12,2958.4,0.0111
258,53,5510,5629,5.0,2925.98,0.011
259,6,4911,4959,2.04,2919.45,0.0109
260,19,727,751,1.04,2885.2,0.0108
261,10,8575,8599,1.04,2879.49,0.0108
262,44,7808,7818,0.46,2870.1,0.0107
263,52,1821,1845,1.04,2853.82,0.0107
264,16,8080,8105,1.08,2796.82,0.0105
265,45,353,378,1.08,2774.77,0.0104
266,47,233,257,1.04,2742.23,0.0103
267,16,401,425,1.04,2718.65,0.0102
268,55,5557,5605,2.04,2715.37,0.0102
269,22,8229,8249,0.88,2708.16,0.0101
270,31,8537,8561,1.04,2683.02,0.01
271,38,5150,5222,3.04,2676.91,0.01
272,5,8670,8695,1.08,2670.57,0.01
273,7,727,752,1.08,2663.34,0.01
274,19,352,361,0.42,2659.41,0.01
275,1,247,272,1.08,2658.46,0.01
276,45,4885,4909,1.04,2635.78,0.0099
277,21,8303,8324,0.92,2620.71,0.0098
278,5,7433,7438,0.25,2589.21,0.0097
279,60,5703,5750,2.0,2542.97,0.0095
280,24,5222,5270,2.04,2523.14,0.0094
281,49,4357,4358,0.08,2467.93,0.0092
282,30,415,433,0.79,2455.21,0.0092
283,6,8585,8591,0.29,2452.0,0.0092
284,23,1185,1194,0.42,2407.12,0.009
285,16,2262,2278,0.71,2385.83,0.0089
286,3,4334,4382,2.04,2383.09,0.0089
287,42,728,743,0.67,2348.67,0.0088
288,7,7855,7866,0.5,2335.25,0.0087
289,23,8575,8593,0.79,2272.57,0.0085
290,4,1240,1245,0.25,2267.95,0.0085
291,27,4213,4261,2.04,2128.24,0.008
292,50,7231,7242,0.5,2113.24,0.0079
293,60,15,23,0.38,2080.69,0.0078
294,30,5031,5077,1.96,2072.67,0.0078
295,52,5271,5294,1.0,2071.69,0.0078
296,34,472,476,0.21,2070.2,0.0078
297,14,4861,4933,3.04,2064.27,0.0077
298,21,1855,1865,0.46,2055.21,0.0077
299,25,5702,5750,2.04,2044.62,0.0077
300,51,8742,8759,0.75,2018.28,0.0076
301,29,4934,4983,2.08,1990.13,0.0075
302,24,184,192,0.38,1982.05,0.0074
303,20,8527,8527,0.04,1978.53,0.0074
304,48,4525,4550,1.08,1964.9,0.0074
305,59,1672,1688,0.71,1920.12,0.0072
306,39,737,745,0.38,1893.98,0.0071
307,15,6,7,0.08,1886.84,0.0071
308,28,449,463,0.62,1830.69,0.0069
309,9,8310,8313,0.17,1820.7,0.0068
310,28,1385,1395,0.46,1801.42,0.0067
311,40,545,561,0.71,1798.45,0.0067
312,10,4742,4743,0.08,1792.3,0.0067
313,58,5319,5367,2.04,1779.19,0.0067
314,60,8224,8240,0.71,1778.8,0.0067
315,56,5701,5749,2.04,1770.94,0.0066
316,12,4692,4741,2.08,1752.19,0.0066
317,15,4383,4405,0.96,1740.76,0.0065
318,42,8079,8088,0.42,1723.52,0.0065
319,30,5199,5245,1.96,1700.37,0.0064
320,50,7712,7726,0.62,1689.69,0.0063
321,45,5221,5292,3.0,1681.51,0.0063
322,2,5774,5797,1.0,1675.42,0.0063
323,26,1241,1255,0.62,1649.85,0.0062
324,60,5052,5100,2.04,1647.12,0.0062
325,5,5486,5556,2.96,1638.45,0.0061
326,28,5246,5247,0.08,1618.91,0.0061
327,35,5701,5724,1.0,1613.15,0.006
328,42,4862,4885,1.0,1601.01,0.006
329,13,4910,4910,0.04,1589.56,0.006
330,27,424,432,0.38,1587.94,0.0059
331,22,4910,4957,2.0,1538.16,0.0058
332,3,1025,1033,0.38,1528.61,0.0057
333,20,4887,4910,1.0,1495.83,0.0056
334,34,5029,5053,1.04,1479.51,0.0055
335,18,5558,5605,2.0,1462.91,0.0055
336,31,4789,4813,1.04,1448.97,0.0054
337,21,5102,5149,2.0,1428.81,0.0053
338,32,305,313,0.38,1419.19,0.0053
339,47,5271,5293,0.96,1403.78,0.0053
340,55,5942,5942,0.04,1389.75,0.0052
341,32,4909,4934,1.08,1377.23,0.0052
342,33,4742,4742,0.04,1365.96,0.0051
343,9,903,911,0.38,1355.76,0.0051
344,12,7590,7601,0.5,1354.97,0.0051
345,48,703,714,0.5,1342.29,0.005
346,15,206,215,0.42,1339.44,0.005
347,9,5102,5102,0.04,1338.41,0.005
348,41,5510,5532,0.96,1328.59,0.005
349,11,343,354,0.5,1323.92,0.005
350,54,5774,5797,1.0,1303.76,0.0049
351,16,6255,6278,1.0,1296.52,0.0049
352,52,543,551,0.38,1294.08,0.0048
353,54,1071,1079,0.38,1293.11,0.0048
354,57,5654,5725,3.0,1290.55,0.0048
355,18,4285,4287,0.12,1265.16,0.0047
356,11,5055,5076,0.92,1262.86,0.0047
357,43,5199,5222,1.0,1239.4,0.0046
358,20,4287,4287,0.04,1204.24,0.0045
359,33,519,527,0.38,1204.03,0.0045
360,51,4861,4862,0.08,1188.32,0.0044
361,7,4623,4623,0.04,1184.21,0.0044
362,50,4862,4863,0.08,1181.53,0.0044
363,36,1111,1121,0.46,1181.11,0.0044
364,59,4719,4742,1.0,1180.25,0.0044
365,8,4765,4789,1.04,1150.51,0.0043
366,24,4358,4358,0.04,1129.05,0.0042
367,51,4406,4406,0.04,1121.12,0.0042
368,12,4479,4479,0.04,1104.76,0.0041
369,40,4622,4622,0.04,1104.75,0.0041
370,54,8264,8273,0.42,1103.34,0.0041
371,53,4959,4959,0.04,1100.43,0.0041
372,57,4911,4911,0.04,1098.88,0.0041
373,40,4861,4885,1.04,1098.75,0.0041
374,17,4623,4623,0.04,1096.54,0.0041
375,47,4359,4359,0.04,1083.91,0.0041
376,18,4958,4958,0.04,1073.9,0.004
377,27,5701,5725,1.04,1073.26,0.004
378,45,4719,4719,0.04,1068.01,0.004
379,9,4454,4454,0.04,1052.8,0.0039
380,43,5078,5126,2.04,1043.16,0.0039
381,35,5175,5175,0.04,1040.34,0.0039
382,26,6470,6470,0.04,1037.45,0.0039
383,5,8359,8359,0.04,1036.15,0.0039
384,33,4934,4934,0.04,1035.36,0.0039
385,59,4502,4502,0.04,1029.23,0.0039
386,37,5871,5871,0.04,1027.08,0.0038
387,38,4743,4743,0.04,1018.88,0.0038
388,31,5655,5655,0.04,1017.64,0.0038
389,32,5271,5271,0.04,1012.73,0.0038
390,37,488,497,0.42,1003.78,0.0038
391,7,5605,5606,0.08,1001.57,0.0037
392,34,5127,5127,0.04,994.03,0.0037
393,58,5055,5055,0.04,989.22,0.0037
394,36,5919,5919,0.04,986.72,0.0037
395,14,5031,5031,0.04,986.03,0.0037
396,37,4621,4621,0.04,981.01,0.0037
397,28,4935,4935,0.04,978.4,0.0037
398,54,5102,5102,0.04,967.54,0.0036
399,11,4791,4791,0.04,964.05,0.0036
400,15,5485,5509,1.04,960.1,0.0036
401,23,4623,4623,0.04,946.45,0.0035
402,4,4910,4910,0.04,939.01,0.0035
403,7,4910,4910,0.04,931.8,0.0035
404,56,5127,5127,0.04,930.37,0.0035
405,58,8695,8695,0.04,918.3,0.0034
406,40,4718,4718,0.04,917.92,0.0034
407,34,3206,3253,2.0,911.88,0.0034
408,15,4742,4742,0.04,910.84,0.0034
409,41,1506,1507,0.08,903.59,0.0034
410,31,5126,5148,0.96,900.98,0.0034
411,26,5895,5895,0.04,900.0,0.0034
412,51,4934,4934,0.04,887.1,0.0033
413,13,4261,4262,0.08,880.31,0.0033
414,49,4933,4933,0.04,869.93,0.0033
415,41,5631,5631,0.04,866.65,0.0032
416,60,5319,5319,0.04,862.58,0.0032
417,44,4647,4647,0.04,849.96,0.0032
418,32,4549,4574,1.08,838.97,0.0031
419,25,6206,6230,1.04,823.36,0.0031
420,42,232,238,0.29,822.91,0.0031
421,10,4237,4237,0.04,822.09,0.0031
422,35,5125,5125,0.04,812.25,0.003
423,22,4622,4622,0.04,802.39,0.003
424,17,4454,4478,1.04,799.4,0.003
425,21,4622,4622,0.04,791.01,0.003
426,54,4622,4622,0.04,783.48,0.0029
427,46,4935,4935,0.04,776.01,0.0029
428,53,5246,5246,0.04,766.92,0.0029
429,29,5271,5271,0.04,766.26,0.0029
430,55,4934,4934,0.04,764.43,0.0029
431,27,5342,5342,0.04,751.73,0.0028
432,28,5365,5389,1.04,736.86,0.0028
433,31,5077,5077,0.04,732.46,0.0027
434,3,5077,5077,0.04,726.97,0.0027
435,48,5846,5846,0.04,726.65,0.0027
436,28,5438,5438,0.04,720.41,0.0027
437,59,5222,5222,0.04,720.13,0.0027
438,46,4213,4213,0.04,710.94,0.0027
439,12,5581,5607,1.12,705.68,0.0026
440,29,5797,5797,0.04,703.24,0.0026
441,9,8407,8407,0.04,697.62,0.0026
442,47,4430,4430,0.04,697.29,0.0026
443,11,5894,5894,0.04,691.74,0.0026
444,17,4886,4886,0.04,683.03,0.0026
445,37,4045,4047,0.12,677.98,0.0025
446,60,4454,4454,0.04,662.65,0.0025
447,4,5294,5295,0.08,661.77,0.0025
448,5,8224,8228,0.21,659.93,0.0025
449,24,5918,5918,0.04,659.08,0.0025
450,16,4286,4286,0.04,655.25,0.0025
451,3,622,622,0.04,653.12,0.0024
452,50,5918,5918,0.04,652.5,0.0024
453,4,5773,5773,0.04,652.1,0.0024
454,44,6110,6110,0.04,633.53,0.0024
455,58,4885,4885,0.04,623.1,0.0023
456,48,5702,5702,0.04,618.18,0.0023
457,10,7721,7721,0.04,616.58,0.0023
458,19,5941,5941,0.04,614.86,0.0023
459,23,4286,4286,0.04,602.01,0.0023
460,29,4429,4429,0.04,601.3,0.0023
461,22,1253,1257,0.21,601.23,0.0023
462,21,4910,4934,1.04,599.13,0.0022
463,6,5917,5917,0.04,596.42,0.0022
464,1,5558,5558,0.04,589.23,0.0022
465,33,5317,5317,0.04,588.68,0.0022
466,52,4910,4910,0.04,582.99,0.0022
467,32,5654,5654,0.04,582.29,0.0022
468,49,4742,4742,0.04,577.6,0.0022
469,32,4070,4070,0.04,569.62,0.0021
470,37,7735,7735,0.04,569.12,0.0021
471,17,3901,3901,0.04,568.98,0.0021
472,16,5725,5749,1.04,568.94,0.0021
473,9,3877,3877,0.04,560.56,0.0021
474,41,5126,5126,0.04,556.94,0.0021
475,49,5125,5125,0.04,548.2,0.0021
476,35,4499,4525,1.12,544.35,0.002
477,26,3902,3902,0.04,541.76,0.002
478,20,5773,5774,0.08,537.04,0.002
479,16,4958,4958,0.04,535.29,0.002
480,15,4693,4693,0.04,534.03,0.002
481,57,3949,3949,0.04,530.94,0.002
482,13,5486,5487,0.08,523.69,0.002
483,23,4982,4982,0.04,509.66,0.0019
484,57,4022,4022,0.04,503.47,0.0019
485,14,342,343,0.08,495.77,0.0019
486,50,1529,1529,0.04,492.97,0.0018
487,51,5582,5582,0.04,490.1,0.0018
488,40,4213,4214,0.08,478.19,0.0018
489,2,8119,8119,0.04,474.97,0.0018
490,10,5558,5558,0.04,471.98,0.0018
491,44,5413,5413,0.04,456.2,0.0017
492,37,4142,4142,0.04,455.24,0.0017
493,36,4742,4742,0.04,441.24,0.0017
494,3,1351,1351,0.04,440.04,0.0016
495,10,5269,5269,0.04,436.96,0.0016
496,50,4718,4718,0.04,408.68,0.0015
497,5,7903,7903,0.04,395.2,0.0015
498,59,4429,4429,0.04,379.19,0.0014
499,2,4405,4405,0.04,377.95,0.0014
500,34,3925,3925,0.04,376.82,0.0014
501,46,5606,5606,0.04,371.07,0.0014
502,1,846,848,0.12,371.07,0.0014
503,9,5535,5535,0.04,370.3,0.0014
504,22,5941,5941,0.04,365.62,0.0014
505,26,1422,1424,0.12,360.28,0.0013
506,34,965,967,0.12,354.55,0.0013
507,40,5918,5918,0.04,350.43,0.0013
508,38,4429,4429,0.04,344.61,0.0013
509,7,4069,4069,0.04,333.2,0.0012
510,23,6206,6206,0.04,328.8,0.0012
511,2,55,55,0.04,323.38,0.0012
512,39,5127,5127,0.04,321.41,0.0012
513,44,3709,3709,0.04,320.74,0.0012
514,14,4237,4237,0.04,320.38,0.0012
515,34,4116,4117,0.08,318.63,0.0012
516,43,5413,5413,0.04,315.76,0.0012
517,33,5053,5053,0.04,313.96,0.0012
518,37,5053,5053,0.04,312.44,0.0012
519,20,5101,5101,0.04,311.55,0.0012
520,52,5559,5559,0.04,311.5,0.0012
521,1,679,679,0.04,310.63,0.0012
522,51,5412,5412,0.04,308.75,0.0012
523,30,4933,4933,0.04,305.8,0.0011
524,3,5270,5270,0.04,305.7,0.0011
525,6,3589,3589,0.04,300.41,0.0011
526,52,5389,5389,0.04,296.11,0.0011
527,44,5701,5701,0.04,294.45,0.0011
528,23,5389,5389,0.04,291.25,0.0011
529,40,1337,1337,0.04,286.41,0.0011
530,53,4429,4429,0.04,280.22,0.001
531,21,4117,4117,0.04,272.45,0.001
532,46,5822,5822,0.04,267.42,0.001
533,26,4549,4549,0.04,265.04,0.001
534,11,4549,4549,0.04,264.45,0.001
535,30,5463,5463,0.04,262.43,0.001
536,23,4861,4861,0.04,262.42,0.001
537,58,4525,4525,0.04,255.47,0.001
538,57,4285,4285,0.04,252.37,0.0009
539,24,6109,6109,0.04,251.94,0.0009
540,17,5293,5293,0.04,250.67,0.0009
541,12,4429,4429,0.04,249.35,0.0009
542,47,4861,4861,0.04,247.12,0.0009
543,25,6036,6036,0.04,245.52,0.0009
544,40,319,320,0.08,244.04,0.0009
545,50,4549,4549,0.04,243.77,0.0009
546,15,7854,7855,0.08,242.97,0.0009
547,24,486,487,0.08,242.96,0.0009
548,17,4573,4573,0.04,242.41,0.0009
549,23,1254,1255,0.08,237.91,0.0009
550,41,6013,6013,0.04,236.1,0.0009
551,55,5245,5245,0.04,234.7,0.0009
552,22,1519,1520,0.08,234.32,0.0009
553,31,1399,1400,0.08,234.17,0.0009
554,44,1063,1064,0.08,234.14,0.0009
555,28,520,521,0.08,233.7,0.0009
556,46,8752,8753,0.08,233.23,0.0009
557,4,511,512,0.08,232.28,0.0009
558,35,895,896,0.08,231.41,0.0009
559,52,1927,1928,0.08,230.97,0.0009
560,9,5605,5605,0.04,230.95,0.0009
561,41,5437,5437,0.04,230.77,0.0009
562,13,5700,5700,0.04,230.36,0.0009
563,51,5245,5245,0.04,230.0,0.0009
564,52,8060,8060,0.04,229.51,0.0009
565,47,5030,5030,0.04,224.53,0.0008
566,46,4885,4885,0.04,220.84,0.0008
567,56,5967,5967,0.04,218.79,0.0008
568,45,5102,5102,0.04,210.0,0.0008
569,22,5413,5413,0.04,209.42,0.0008
570,19,666,666,0.04,207.14,0.0008
571,24,823,823,0.04,204.86,0.0008
572,36,5582,5582,0.04,198.63,0.0007
573,31,4549,4549,0.04,196.48,0.0007
574,60,5966,5966,0.04,190.28,0.0007
575,18,6135,6135,0.04,189.22,0.0007
576,40,4285,4285,0.04,188.51,0.0007
577,16,5341,5341,0.04,187.58,0.0007
578,7,5246,5246,0.04,181.47,0.0007
579,38,5341,5341,0.04,178.84,0.0007
580,16,5055,5055,0.04,178.51,0.0007
581,15,5605,5605,0.04,174.22,0.0007
582,60,4813,4813,0.04,171.84,0.0006
583,24,4765,4765,0.04,171.18,0.0006
584,33,5703,5703,0.04,168.97,0.0006
585,33,4332,4332,0.04,168.39,0.0006
586,46,6205,6205,0.04,166.51,0.0006
587,50,4981,4981,0.04,165.24,0.0006
588,12,5364,5364,0.04,164.05,0.0006
589,26,6206,6206,0.04,160.8,0.0006
590,6,6109,6109,0.04,160.34,0.0006
591,47,5847,5847,0.04,159.55,0.0006
592,49,257,257,0.04,156.39,0.0006
593,25,5295,5295,0.04,152.55,0.0006
594,20,5917,5917,0.04,151.84,0.0006
595,20,5317,5317,0.04,150.35,0.0006
596,48,5605,5605,0.04,149.96,0.0006
597,7,4213,4213,0.04,149.27,0.0006
598,14,5583,5583,0.04,148.43,0.0006
599,17,4285,4285,0.04,148.23,0.0006
600,5,4957,4957,0.04,146.66,0.0005
601,52,5676,5676,0.04,146.34,0.0005
602,39,5533,5533,0.04,145.7,0.0005
603,2,5533,5533,0.04,144.47,0.0005
604,49,7759,7759,0.04,144.36,0.0005
