nettrans anom Nordics_N,stor level anom Nordics_N,stor discharge anom Nordics_N,nettrans anom Baltics,stor level anom Baltics,stor discharge anom Baltics,nettrans anom Nordics_S,stor level anom Nordics_S,stor discharge anom Nordics_S,nettrans anom British_Isles,stor level anom British_Isles,stor discharge anom British_Isles,nettrans anom NW_Continent,stor level anom NW_Continent,stor discharge anom NW_Continent,nettrans anom Med_East_N,stor level anom Med_East_N,stor discharge anom Med_East_N,nettrans anom Med_East_S,stor level anom Med_East_S,stor discharge anom Med_East_S,nettrans anom Greece,stor level anom Greece,stor discharge anom Greece,nettrans anom Italy,stor level anom Italy,stor discharge anom Italy,nettrans anom Iberia,stor level anom Iberia,stor discharge anom Iberia,nettrans anom Central_W,stor level anom Central_W,stor discharge anom Central_W,nettrans anom East_N,stor level anom East_N,stor discharge anom East_N,nettrans anom Central_E,stor level anom Central_E,stor discharge anom Central_E,sc,t_start,t_end,cluster_operational
-0.0869441856829633,-1712.2296585092458,7.380765342844466,1.4983024583050677,-245.56126133882432,1.1037948542435208,0.3664021010166813,-1327.7800194006718,5.7488088944674285,4.257380029203034,-1117.1190082911032,2.9955067246210025,3.0904289007710988,-2083.7914463842208,4.929804006219204,-0.5567814959695876,-500.09884167661585,2.7039249090482738,0.1586064728004195,-88.9338382350559,0.1055878415210083,-0.2611699712382292,-11.889186134002372,0.0573600976579244,-6.099461769756391,-607.1982550673508,3.9331721444017145,-2.979083801662725,-1390.3837869517731,5.65517573378639,2.5886618938611177,-3088.5055951189215,15.408965121774596,-0.6176669247402935,-895.2295766525571,3.6155843581137903,-1.06587139199487,-1150.7624293665624,5.468137001218125,46,568,705,3
-0.4930682989230786,-1467.881132226516,2.990493610688411,0.9095157464325662,-207.38205455469193,0.6369603597267145,2.8218258309331667,-1012.5384648663804,3.1359805769755464,1.215448361765751,227.54577354404304,-0.3368421078308552,5.743217977734151,-1040.4357380289182,6.364485726540297,-0.4674157591240006,-577.1868020219937,2.72276821009347,0.1998083126419719,-59.44097624689649,-0.1208025676938242,-0.447189464161867,106.99473499446547,-0.244845320004704,-0.7100839234179024,47.64256199316276,-0.6793619246164209,1.6461280713201027,556.7603014638918,-4.348330823567837,-10.834665422108513,235.48256816625477,-0.2047327090480859,1.9057586258639592,-792.2921210851533,1.6370919369489996,-1.581992562577364,-506.46129052103487,2.146933561226099,34,353,522,1
-2.9934838531929815,-2239.3366960947296,13.637950545264426,0.5167472708124314,-111.50294026492296,0.3507490508894713,6.8527557771332095,-1486.9039674301157,7.427198483845849,3.095831210816228,-1532.451967323477,6.139855487401241,4.627530209295864,-1217.3334465387134,6.775294437346595,-1.2666353688239211,-145.16435992417092,-0.2687486208642724,0.1938539683173054,-34.69967983130617,0.2029071139885647,-0.887660590563159,161.19871549188397,-0.9311281375777604,-2.893998562930172,-1357.008694135032,7.448066645327634,-4.1933954506997075,-1115.5002051050456,6.207614933580539,4.771071353989546,-3629.7985387795234,21.461146649222815,0.6731480143081319,-430.37982348457155,1.7338489345567778,-8.326322138291074,-949.5995289887194,4.609524975294486,30,1254,1374,3
-4.536256517108274,-273.8868204202663,6.468524895057353,1.0285814485783753,-90.35635122282731,0.0370221309067907,1.4637279015994729,-1030.5680236633016,3.5804652269859485,-3.3303942961973565,197.1551495518107,0.3550727009705547,8.17138976403923,-1063.4701941705891,1.0277480246864927,-0.4503823512888284,-638.2888375167693,1.1416656740006594,0.2110779578900088,-82.47822757937168,0.7940599819616949,0.1418165274299032,-32.53077050825715,0.0734410917269978,-1.2873507825332249,-1332.2060604303963,5.142568864875619,-1.3449224358954135,-2064.945202942412,0.4568829444522766,0.9200404830348856,-2958.878581128314,5.607435776629096,1.3358658764811873,-214.50502532191737,-0.2753844585700102,-2.311236180951024,-883.1880641248608,0.9509675309773806,56,231,535,2
-4.820407526048119,-988.4210375984924,3.968661529386487,1.2317887553104885,-273.2973199861567,1.020459746863955,2.462224660430347,-376.1468505431245,2.9820408574223194,-1.9411921025550765,-54.630609375471245,-0.1162967728510699,8.294648574633655,-1633.573064555464,4.954593396179808,0.1490745849640453,-544.3609888885198,3.3193094873514832,0.2295525462531131,-5.869865280765559,0.2635012720127014,-0.7218987992605077,43.23524395412325,-0.1507824990509905,0.6752977053010358,-1929.5194441486128,11.174434306003423,-3.52417654164585,-187.500512376988,5.701413384581011,2.2299074580703113,-3055.3444529890935,17.281970053015428,2.4934190236649165,-1619.1023723782212,6.762343527785271,-6.75788284408047,-809.8099854827282,6.333664566994497,38,89,223,1
-4.224593641621459,-1679.865556165669,4.16692841046698,-0.774937811327909,-44.455081015164,0.1875685494341023,5.256965252073973,-971.4075017778962,3.4916757749521192,2.0457912476572138,-1160.712658602241,5.28254307406779,2.654407853110045,-1146.7152857213616,4.076165136091972,-0.2013561138799818,-266.7703590116598,1.1080871407886494,0.0971927519202244,-45.01403033707226,0.6051976246006248,-0.5947720124342697,127.60806846599397,-0.4073821430470801,1.0464756512044318,-1538.0894196444028,7.988551337938828,-2.1175135463089743,-714.2437495342353,0.4924761756215101,4.835036573793309,-2998.8521944649847,11.84334562683965,-1.1352594113635244,-21.378970659863683,-0.1797031625142886,-6.866974730478244,-920.2681753369942,5.676726877679241,53,7914,8071,2
-5.728100689312146,-460.9021935047058,7.81551168340355,0.0898668146168462,-206.49287058998345,1.1393474840319788,3.83217851506992,-697.2212144665374,5.681792579317806,-1.4660111868458945,-580.5142170913513,2.75236258200246,8.215169555149664,-2329.643867421037,15.778562064902578,-0.6393412728634718,-248.39373165695636,2.5910928589355855,-0.3449236072958892,-32.876074317484694,1.1346401985586714,-0.7321097143774249,-26.925178132012817,-0.0444337747378409,-5.505074332589221,-1232.594968402644,10.788263469922152,-4.1749104530941015,-821.2052200658061,10.010890251920983,11.4749260710654,-2348.520865122263,16.28159397817734,1.441688246867069,-1288.05058191917,7.611023144511693,-6.372379146756907,-886.4533975295844,6.036320858574773,19,8194,8287,3
0.0565171074418212,-2640.673068044466,11.728637131165396,0.4594413957416986,-26.964412599971418,-0.0589691993112172,-1.9026498837699104,-1625.045566577077,8.884112614731738,4.6924284724372125,-822.8529492708249,1.9922142704104568,9.75805229109888,-1944.187317517862,7.262499757913311,-1.3932721881697805,34.42253796474324,0.591980768478515,0.0161176480166904,-8.128618114455442,-0.6554380983556605,-0.0963663599394002,-25.009512429766435,0.3592648122974482,-3.841387681711747,-878.8491538861658,6.725195423509209,-4.3163106964742495,-678.8713393101839,3.2835117793015662,1.7135358003076435,-2486.22375072202,12.350277751716291,-2.254879875489668,-47.672740139947535,-0.4590972127746604,-2.675313575546399,-744.3187680001712,4.24695280517604,50,1122,1255,2
-5.6425618927158325,-910.4106414124556,1.5826288965233744,0.8622394833514848,-70.32377004791233,0.2360648088160164,-0.0010341477968865,-760.1853420453772,3.1861165791763284,-3.162934477434905,46.386019047682,0.0702204603634344,6.281807447430708,-1309.3096981261046,6.703606970452162,-0.8756472808890459,-728.9712922314718,5.10830424480279,-0.792438373876889,-33.44589438491313,0.695582586981109,0.4390944768852035,-145.93928605953624,0.5433107318556281,-1.3919905410401887,-1437.6755214125,9.603124781889983,-1.88020520464962,-2038.4234713300864,10.50130066042834,9.138077852861466,-2046.4203027873816,13.52898827228442,1.2025013992093043,-1123.6964490690848,4.456996375185122,-4.193290842399874,-763.2180664562446,1.7246617411091494,39,255,382,0
0.9926903874772396,226.43420195107777,-6.4524625959054855,0.950688544728468,-228.69942918466987,0.3551582076160604,-3.4250067488906613,650.6883064309638,-3.596717240962212,-2.665956653210669,-1199.803156601638,2.106252931785966,-6.42369399784816,-1166.7116934272335,4.0770651634013095,-0.127398273653605,-611.9342009775058,2.2208586545260225,1.172970337503661,-33.57408924889154,0.0555037332201293,-0.1677781052819481,-142.31408699942273,0.0598599372508836,3.074222115927576,-1978.447660835248,1.7324929104645364,1.1755386229950582,-2288.1789984432353,3.720665114322596,0.0230439681314149,-1745.069281916322,2.490553052504018,1.7127099298566155,-941.3591029227316,1.7145578578162628,3.3939009249257124,-1204.8189973012036,4.966381605439545,21,8417,8671,1
