rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
753,15,3900,3924,1.04,283.54,0.0014
754,17,4117,4118,0.08,274.34,0.0014
755,5,4764,4765,0.08,269.95,0.0013
756,46,7936,7939,0.17,266.29,0.0013
757,29,400,403,0.17,264.14,0.0013
758,4,4453,4453,0.04,210.41,0.001
759,22,5701,5701,0.04,209.49,0.001
760,41,6229,6229,0.04,207.08,0.001
761,60,5965,5965,0.04,204.7,0.001
762,19,6037,6037,0.04,204.69,0.001
763,55,5797,5797,0.04,204.08,0.001
764,8,4044,4044,0.04,202.14,0.001
765,26,6108,6108,0.04,201.21,0.001
766,42,5749,5749,0.04,200.55,0.001
767,49,4069,4069,0.04,199.53,0.001
768,15,6060,6060,0.04,198.79,0.001
769,44,7888,7890,0.12,197.76,0.001
770,41,160,162,0.12,197.14,0.001
771,37,833,835,0.12,196.57,0.001
772,28,126,128,0.12,196.1,0.001
773,13,3684,3684,0.04,195.8,0.001
774,12,4357,4357,0.04,195.75,0.001
775,58,4911,4911,0.04,195.75,0.001
776,22,4936,4936,0.04,195.34,0.001
777,29,4740,4740,0.04,195.08,0.001
778,32,4768,4768,0.04,193.25,0.001
779,3,5750,5750,0.04,193.17,0.001
780,54,4935,4935,0.04,192.87,0.001
781,18,4237,4237,0.04,192.53,0.001
782,20,5582,5582,0.04,192.44,0.001
783,47,5295,5295,0.04,191.77,0.001
784,9,5080,5080,0.04,191.11,0.0009
785,24,4261,4261,0.04,190.77,0.0009
786,48,5271,5271,0.04,190.74,0.0009
787,16,5965,5965,0.04,189.81,0.0009
788,36,5055,5055,0.04,189.03,0.0009
789,14,4624,4624,0.04,188.55,0.0009
790,41,4740,4740,0.04,188.48,0.0009
791,3,5627,5627,0.04,188.44,0.0009
792,35,3061,3061,0.04,186.75,0.0009
793,28,5869,5869,0.04,186.41,0.0009
794,4,4935,4935,0.04,184.96,0.0009
795,8,5774,5774,0.04,184.61,0.0009
796,16,6421,6421,0.04,184.54,0.0009
797,15,4744,4744,0.04,184.48,0.0009
798,54,5390,5390,0.04,184.18,0.0009
799,55,5917,5917,0.04,184.14,0.0009
800,38,5199,5199,0.04,183.25,0.0009
801,37,4405,4405,0.04,183.22,0.0009
802,50,5102,5102,0.04,182.89,0.0009
803,59,5389,5389,0.04,182.78,0.0009
804,21,4984,4984,0.04,182.69,0.0009
805,26,6037,6037,0.04,182.18,0.0009
806,48,4285,4285,0.04,180.3,0.0009
807,13,4695,4695,0.04,180.05,0.0009
808,3,5701,5701,0.04,179.71,0.0009
809,1,5080,5080,0.04,179.58,0.0009
810,6,6229,6229,0.04,179.26,0.0009
811,30,5031,5031,0.04,179.02,0.0009
812,60,6733,6733,0.04,178.23,0.0009
813,59,6109,6109,0.04,178.12,0.0009
814,55,4959,4959,0.04,177.78,0.0009
815,42,6109,6109,0.04,176.86,0.0009
816,20,4648,4648,0.04,176.85,0.0009
817,59,5920,5920,0.04,176.8,0.0009
818,36,5797,5797,0.04,176.22,0.0009
819,6,6301,6301,0.04,175.93,0.0009
820,44,5630,5630,0.04,175.58,0.0009
821,52,4743,4743,0.04,175.39,0.0009
822,17,4862,4862,0.04,174.81,0.0009
823,56,4046,4046,0.04,174.67,0.0009
824,58,5916,5916,0.04,173.63,0.0009
825,39,5246,5246,0.04,172.66,0.0009
826,53,3444,3444,0.04,171.04,0.0008
827,49,6133,6133,0.04,170.74,0.0008
828,19,5631,5631,0.04,170.71,0.0008
829,15,4117,4117,0.04,170.26,0.0008
830,34,5556,5556,0.04,170.21,0.0008
831,18,5558,5558,0.04,170.02,0.0008
832,56,5629,5629,0.04,169.41,0.0008
833,44,6230,6230,0.04,168.91,0.0008
834,2,4215,4215,0.04,168.44,0.0008
835,25,4623,4623,0.04,168.25,0.0008
836,5,4551,4551,0.04,167.62,0.0008
837,10,6109,6109,0.04,167.22,0.0008
838,60,4239,4239,0.04,165.18,0.0008
839,24,6061,6061,0.04,165.12,0.0008
840,36,4742,4742,0.04,164.83,0.0008
841,33,6229,6229,0.04,164.35,0.0008
842,48,5389,5389,0.04,162.5,0.0008
843,11,5463,5463,0.04,159.84,0.0008
844,13,5798,5798,0.04,156.1,0.0008
845,42,5126,5126,0.04,153.94,0.0008
846,5,4622,4622,0.04,153.15,0.0008
847,7,5604,5604,0.04,146.22,0.0007
848,20,5365,5365,0.04,141.09,0.0007
849,48,5557,5557,0.04,134.42,0.0007
850,19,5221,5221,0.04,133.87,0.0007
851,34,8311,8312,0.08,133.3,0.0007
852,17,1158,1159,0.08,133.29,0.0007
853,6,248,248,0.04,132.76,0.0007
854,26,7759,7760,0.08,130.95,0.0007
855,31,7816,7817,0.08,130.31,0.0006
856,41,2225,2226,0.08,130.12,0.0006
857,37,1519,1520,0.08,129.58,0.0006
858,5,5104,5105,0.08,129.57,0.0006
859,38,1327,1328,0.08,129.17,0.0006
860,18,5702,5702,0.04,128.66,0.0006
861,47,5701,5701,0.04,127.82,0.0006
862,39,3877,3877,0.04,127.13,0.0006
863,41,5365,5365,0.04,126.05,0.0006
864,57,5030,5030,0.04,123.8,0.0006
865,10,4983,4983,0.04,121.12,0.0006
866,38,4235,4235,0.04,116.34,0.0006
867,39,5534,5534,0.04,113.6,0.0006
868,27,5630,5630,0.04,113.47,0.0006
869,46,3948,3948,0.04,112.27,0.0006
870,49,6469,6469,0.04,111.87,0.0006
871,35,3253,3253,0.04,110.7,0.0005
872,22,3949,3949,0.04,110.48,0.0005
873,14,4093,4093,0.04,110.16,0.0005
874,34,4356,4356,0.04,109.19,0.0005
875,40,3133,3133,0.04,109.18,0.0005
876,24,5388,5388,0.04,104.34,0.0005
877,12,4045,4045,0.04,104.25,0.0005
878,36,3925,3925,0.04,103.06,0.0005
879,8,6109,6109,0.04,101.21,0.0005
880,12,4285,4285,0.04,100.26,0.0005
881,24,3974,3974,0.04,99.37,0.0005
882,13,3589,3589,0.04,98.46,0.0005
883,24,66,66,0.04,98.06,0.0005
884,8,5463,5463,0.04,97.81,0.0005
885,31,3949,3949,0.04,97.61,0.0005
886,35,3421,3421,0.04,97.55,0.0005
887,60,4380,4380,0.04,95.93,0.0005
888,53,3758,3758,0.04,95.42,0.0005
889,6,713,713,0.04,95.21,0.0005
890,48,3998,3998,0.04,94.34,0.0005
891,19,3756,3756,0.04,93.96,0.0005
892,52,3923,3923,0.04,93.45,0.0005
893,56,3540,3540,0.04,93.03,0.0005
894,26,4285,4285,0.04,90.77,0.0005
895,59,5607,5607,0.04,90.44,0.0004
896,42,4261,4261,0.04,89.41,0.0004
897,18,3951,3951,0.04,88.41,0.0004
898,47,3951,3951,0.04,88.39,0.0004
899,44,4235,4235,0.04,87.63,0.0004
900,59,6038,6038,0.04,87.41,0.0004
901,5,8527,8527,0.04,84.39,0.0004
902,25,5607,5607,0.04,84.3,0.0004
903,7,3277,3277,0.04,81.24,0.0004
904,39,3951,3951,0.04,75.84,0.0004
905,49,4431,4431,0.04,68.33,0.0003
906,60,223,223,0.04,66.96,0.0003
907,49,511,511,0.04,65.74,0.0003
908,38,761,761,0.04,65.7,0.0003
909,44,7482,7482,0.04,65.66,0.0003
910,40,65,65,0.04,65.49,0.0003
911,21,7135,7135,0.04,65.48,0.0003
912,6,8297,8297,0.04,65.45,0.0003
913,41,7481,7481,0.04,65.22,0.0003
914,4,257,257,0.04,65.22,0.0003
915,39,7625,7625,0.04,65.12,0.0003
916,34,0,0,0.04,65.06,0.0003
917,59,8129,8129,0.04,65.03,0.0003
918,1,569,569,0.04,65.0,0.0003
919,35,7457,7457,0.04,65.0,0.0003
920,44,7544,7544,0.04,64.84,0.0003
921,43,7601,7601,0.04,64.83,0.0003
922,57,7889,7889,0.04,64.72,0.0003
923,52,7649,7649,0.04,64.65,0.0003
924,55,1663,1663,0.04,64.61,0.0003
925,57,8552,8552,0.04,64.6,0.0003
926,36,775,775,0.04,64.54,0.0003
