wind anom Norway,pv anom Norway,heat anom Norway,wind anom Baltics_FI,pv anom Baltics_FI,heat anom Baltics_FI,wind anom Nordics_S,pv anom Nordics_S,heat anom Nordics_S,wind anom British_Isles,pv anom British_Isles,heat anom British_Isles,wind anom NW_Continent,pv anom NW_Continent,heat anom NW_Continent,wind anom Med_East_N,pv anom Med_East_N,heat anom Med_East_N,wind anom Med_East_S,pv anom Med_East_S,heat anom Med_East_S,wind anom Greece,pv anom Greece,heat anom Greece,wind anom Italy,pv anom Italy,heat anom Italy,wind anom Iberia,pv anom Iberia,heat anom Iberia,wind anom Central_W,pv anom Central_W,heat anom Central_W,wind anom East_N,pv anom East_N,heat anom East_N,wind anom Central_E,pv anom Central_E,heat anom Central_E,sc,t_start,t_end
30.824880855628024,-13.866998810939455,11.93543273259583,27.02214614129558,-39.962445964064905,17.562178236845934,16.62914877405334,1.3180204585336757,43.07834211359669,-20.940370272054917,-42.16096140848824,21.051580245229353,-42.22859126361616,51.774488283018684,83.09975559710409,64.7151623430132,-0.2074864669688208,57.20483106429482,111.39057621275148,22.37213201888027,87.34383445552967,5.359838301520669,-34.33076827730086,43.4131250579635,78.21546199127347,-52.940398023869605,134.93597088036563,8.705574001037133,39.09638017786924,139.72997741214286,-45.09670866940135,74.03610970335498,95.92680775459209,-0.8604800005607273,28.075298967322432,64.98581610820682,-47.18319608559321,47.65576690439353,72.44886571158908,23,8691,8759
-13.484493452032279,10.328378707944811,23.20651411240965,-50.76154025580988,89.61134708240712,59.37506737416138,-16.185616707190302,0.6797925876516626,35.28905085509061,-19.090147778244237,-14.87344828145567,10.271303281962883,-13.672792387708444,11.507074528688596,40.33925955998633,42.451424730659745,11.895041271558918,47.77765996446851,13.111951190629648,1.3841964145515906,50.401809296497504,21.6732729502727,-23.15681571738587,58.767834214712686,27.064815018978493,-8.833189207959478,51.3381688315962,18.06215093598478,5.664297318705696,35.83758553622399,-5.215888067552927,-8.753891868438203,28.209990995931534,-34.65061453688102,70.7599139347585,68.14931009283012,-42.20250067751664,0.7863754495155025,54.402574176223425,31,870,1088
0.0009468492368754953,5.370305639087979,2.207130835673162,-15.670423339915763,21.590999396210403,29.357505357644165,-26.180207688712088,-1.1642258491869715,19.674086859909536,-55.01853585774911,-10.598316951294231,25.029583698059778,-12.919041316177962,-32.33606668440179,64.97530176609153,46.02364598688361,28.795132041208426,47.25097718728399,51.746060964083505,-1.2894560309855345,97.64804364441247,10.684761334240795,-24.975446841415863,64.16492317905835,3.377168710958119,-17.228407320435256,168.1714274535421,-11.62338789649919,20.456008978220375,129.62767515207418,-27.303598187748552,-0.9156682496132252,82.42112157150044,-13.594299810248636,31.10653622049011,61.64842393204006,38.88581010125144,-0.13650760975245074,72.48951201703274,44,1228,1343
-9.305034189704617,23.037258094590012,33.697076937118126,-43.71095549810483,-26.73139909905836,36.077610179891074,-30.667359074549843,-28.471986514160406,44.327329172952375,-0.7635603714614856,14.163242761649308,8.596511104774288,-24.49518887443943,57.00162269101525,49.57772403791876,-12.584046316547212,26.102802747734046,58.2396390426533,-36.44682412699598,22.071576524241845,75.14149444562216,40.901030854856906,-33.754976271128065,121.59115187749407,-8.324285704483117,-42.3933028864058,70.81978087675978,-16.408611621379247,-5.13721531851859,-16.774109188890677,-56.239316634421,-6.906514723756136,2.8019419873800118,-75.29906651320253,15.370410051191442,65.96085583497869,-78.70819300340615,43.01017372019487,65.51034272915356,46,953,1135
-39.048764585806516,34.49228016819001,46.47691480460816,-60.38315677738175,47.362517539380924,59.205511444605584,-38.554421975577085,54.23625683210077,72.32155726886835,-34.68907320586187,19.50284557373377,51.14735514497074,-47.16257809478445,-10.092988378100696,67.90925934258976,-3.557799287556169,-5.945154755758016,38.63513411434691,-38.42872082310992,17.733891530950938,55.35532768099542,6.904134922690671,-10.258445477495098,-16.24850470767216,7.884868606400438,-18.249495194965593,71.32505352074197,14.616101062374412,-3.374176371087214,65.83379043888114,-23.22823719171647,29.13222999436329,53.21143607285409,-63.63496166148188,27.17551986810807,68.1862335370317,-35.087742503333295,29.330585315645635,61.42886381329983,30,8214,8335
9.992632764795992,113.55242951767354,59.17602501767091,-4.856140122753573,31.58621703150241,52.85508522822621,-8.466402069370139,12.735705360900285,63.302440507343974,-23.17995494048627,-29.93007246622397,62.341320447420834,-44.9338234251798,-21.341909326660822,94.19899933517797,-7.9737585616709445,-10.391012348860405,24.555472778412494,-29.683550225389432,-7.918519632971792,94.09977574379617,47.640728839644034,-8.327292241380864,22.080286662390268,54.80085305522788,-25.837611174994663,174.3306622090593,-58.514210766166954,4.154183698864367,150.1576302052342,-41.72686554248307,-12.359662969578011,107.95184751804395,-16.406754388829757,-5.746941929923848,69.25521655008679,19.338032059924753,-32.1474801296246,74.10226249355107,32,1350,1400
-15.880803881798574,2.594233925418248,5.382227314793894,-33.46197321375284,22.256748173194644,-3.70075483379076,-36.873386525193034,38.454922966751404,28.056894712763675,-27.74829691703586,21.582108756743178,47.40796754087756,-25.806343305590847,38.55272677361828,47.90366484331711,-5.8171272601682995,17.25565733842207,35.793253737913105,-13.130472816242433,33.682291131851294,64.0821792453871,34.11985445907481,-23.442179226068554,75.03686296013717,7.498538207787702,-52.71690573851801,98.70275992943563,-30.79100522814319,-10.172233231480234,-6.303066464677519,-15.195038702351587,24.69601002601841,36.427245038125164,-68.07231129704883,44.776997770168045,27.728279813511037,-58.0252339566929,61.6316871932508,42.96388092470862,8,534,682
-11.613275124629547,21.850891652445913,25.046161898905194,-41.978343263302456,-46.088385778812075,8.743975959653394,-36.59758898740281,-37.4046216034933,26.489829873448063,1.3737479627152518,-2.759289126008534,34.9729080326889,-5.328606367623616,75.03783963438877,66.1067226406094,-4.497709306240752,-35.665899329153646,39.118812717044015,16.939737063716116,-31.463119244089565,50.60339675829735,52.679988731566795,-30.7409676108721,81.15802372368518,-13.963112782736731,-41.20570796144104,72.0540657348673,32.78310778238679,-21.274240377532873,-9.435151797528366,2.0599820753690894,14.993447020136466,45.023971271951055,-68.26303715961451,-49.02106985274424,43.976905516523345,-57.86961168463718,-15.097860513554378,44.188298847382576,52,30,270
-0.5650524236443238,53.64268885854367,57.50336902637987,-14.370117616381089,-49.4882700865269,43.20720449870966,-12.489114728211632,32.9032680472055,70.59096664128965,-41.74653186698553,42.26484421750702,72.82605832189185,-26.845911422906234,20.98304891152641,93.7875136419333,58.43137671267563,-27.86492371121706,-14.628615011271886,71.61751667381827,-47.8144156642926,23.56579284355629,23.785131809277445,17.341732029521843,-78.68042156351626,62.743956858535476,6.134317445143042,-12.357909927972191,70.29009615878563,-33.971162596109004,-11.469820509778062,29.73846156791954,-4.9123718256643185,65.9462240141382,-65.4544450734656,43.87708829523388,55.1426737775892,15.741293382502338,-30.45193478148489,40.554444261737856,11,1197,1274
-20.92024085334668,41.910768428521735,50.17643358516326,-28.783273734497456,5.235251666167481,29.92276285512388,-27.432120839382453,45.056373526779616,64.31723773112192,-19.390690741084008,12.60595323030084,54.93724802509081,-25.746520726657852,-34.08956849467598,52.5874025529273,12.331666069281837,-8.537875667690697,-28.526846966477464,-10.09334940293728,-63.00553492389053,-27.34625062611295,15.698194417825517,9.125712491812545,-60.56251720408616,44.49976002446766,-4.206669990237866,-36.47738193813333,57.606590390253956,-37.845179395701145,-22.901558524532547,-32.93945437560087,-12.884133645360338,11.399496400916144,-29.968088736634503,-20.549470987606412,47.79227689352362,-45.11242800487765,-26.885589661422255,8.910763539726736,56,67,210
20.694226185789972,-64.78623402547751,-23.023193224524647,-19.722431500210057,29.18357780490519,19.531865949780688,-27.75007022146403,-51.12706391222868,3.3178089438026492,10.27233813757353,-35.46436844076485,6.199321676378878,-48.20513823768336,6.090109334100986,5.50844987113018,10.667573639581796,-15.188420016167514,18.035415481028437,-56.060225956178876,-7.6158794726943455,21.817547596972815,-0.0009540137523656405,-32.4166153451735,69.19141429068723,-55.89897918767828,-20.32687246258114,40.702810059505246,-56.0271149116007,-28.775447836048883,16.15200113451995,-59.76781746138313,37.60355084046582,19.087772904236367,-51.25871325775398,82.62277863220106,21.234258680025764,-61.14508744406124,19.58601531124977,11.646455291470769,1,352,487
-34.28860535779678,-26.364532542573333,2.7469177326659544,-72.02462653004204,-23.05978037100554,18.158668114581996,-66.75019226412353,-52.28464331547315,30.91436104074587,13.377557369384599,31.476056158887154,57.92816863816898,-42.969433940843125,81.18729421527988,78.68525289455363,44.14416714564508,13.658097839872706,55.86970648102216,14.949702963507452,-15.571777226806052,95.6285073369832,39.019429056017,-11.496639402989294,62.245054322017765,35.92526643688701,-21.31947297079426,118.16946981935004,-23.77295100002917,-11.065736430018632,-19.594353026279375,-5.175899213896718,8.46627352042265,54.63114167919444,-74.06119761381423,39.0333423558441,69.8796759402788,-47.96494119972133,13.915440475151005,84.3643286418847,58,1014,1183
-8.26315081133143,19.579409682901787,10.442094449547223,5.40756069468774,2.2271471240010463,24.353142705662087,-8.418820921010887,42.2590391410413,27.422978498332355,-32.34088073310308,-1.9545545125522763,-2.74378430407095,-36.53117425861456,24.367471147367734,27.182027580732576,31.12716768230509,26.49248879982174,21.870211023076315,-7.11832819839517,45.9606216682824,21.315573229248145,-9.18639739332797,-7.654477104795589,32.97140060615938,-48.21364718034237,-10.995450550981154,29.923342066637492,-44.40814113110571,-26.059310029135236,12.821707158370032,-52.82399009332751,4.232988252421742,16.034388694409966,-4.361947245705953,12.481991854954245,28.503673295731364,-5.741979024381274,39.57971887040823,25.65936698751015,26,919,1015
-38.35780354632872,44.725969164003004,51.867977035957416,-30.586223734958267,118.07602781569292,22.89549593576659,-59.415727849922206,27.956838413351665,51.452213324040066,-9.019788393575972,8.082550499857783,58.09785629286006,-28.781523698945303,18.712677940968966,54.462432901173855,41.57206853263549,-11.900286657062724,50.76774069258657,-14.869299327063413,46.41345837197,64.95274686817328,71.31162204922697,-41.86244218135963,1.1540985771284562,57.37946631874474,-2.703254943592324,79.61521404679092,55.538076969544534,-15.723523203071165,56.53001013378628,9.988997422023406,3.9338884504392664,62.54800592046037,-22.20727140686857,143.47824617453128,53.556811554835235,-21.790437605777537,74.36462838549224,66.21894083896775,13,63,127
39.11746370606091,-20.067760664794278,-18.28811079380147,5.9819794887691575,-54.87786490080342,-21.19520498212141,-25.400634248848363,-25.728746666770768,14.26226636257177,-11.558780269319474,25.61095407639368,13.770711002108833,-83.67509021450775,115.97817447407108,39.63980348943115,31.884062894431516,3.428627437240777,26.049661896280004,-19.58389375557158,47.66905188446794,40.109287368063846,0.10769229670903674,-11.83315970477697,53.55838318988355,-23.595437175433226,-8.162882630917888,50.527244275080044,-35.482555820277405,13.197528673368863,23.60565734156908,-81.44772137058915,78.7363568286791,28.056525986340148,-64.90943086307134,-24.35238030024474,11.135073503474674,-73.0330855380649,53.28208194670303,27.032636658824096,37,246,367
23.979905757295427,19.443461508520993,46.50077703961795,40.865043320032576,91.87463223810015,84.92710605798639,9.860008431003955,-39.07011679231782,46.43585290194528,-25.51682119844301,9.005921396832498,45.10412374459194,-17.6256922889584,-28.46035963611955,73.63964676849038,16.53233325343803,-16.11301576214225,1.6966395056742996,-1.1092349503498409,-30.20675811597162,30.649647363903977,46.19223701332083,-18.028644854080746,-29.544800757880214,1.7207256299500868,-16.427397770302647,52.776209602212276,7.069795381553861,-0.009498578110843696,113.05313522992056,-33.53642133316328,-8.505177696978354,76.06285766408283,45.177482291683184,16.347603782578616,64.66593308297787,-24.54011107257564,-30.717394927139686,33.66507591302222,51,654,848
-8.501886091364334,-6.319358906384159,20.81357908456953,0.732542882613154,161.24615282029592,17.23226488813354,12.2933916286503,44.07524026631,34.20103085584389,15.726663691442381,-23.679188919683153,38.1162086046931,-28.422786561894696,128.08354366589185,88.71683176949378,65.4170655797564,-61.7268895134135,17.283650961579117,190.2854468124402,-7.57473262825748,42.296763498777665,70.17777655288438,-24.35596695047787,-21.67937916674539,64.45531657041724,-56.206119789826495,61.386014275632725,-40.610402472663345,-2.5379469443614937,9.127460349261842,-19.805565453360604,71.94981034915887,70.22022211391068,-8.220933435810618,87.6274909554316,65.70082307443809,90.06802504595254,34.54211424898094,56.40249071161975,46,89,153
-9.66357723698479,63.36223100304257,23.02218049181118,-49.776901585731075,162.1189620226917,21.40515614427305,-53.33878908750054,114.30679884923207,42.38843005052577,23.755786301829005,40.06160397318749,61.354168167383726,20.230457034850364,123.96627762279213,62.08906458245983,34.80227291641385,-37.20801567889114,3.7386770015532442,118.32115247887157,-54.75684241292493,10.418050133058623,36.001818136469225,-18.051009525188917,-17.717979553090675,-14.842173445176488,-30.591041093329196,25.049384366437426,12.222069074295195,6.396171730486958,90.1458878074852,5.969021003994677,3.595529992784184,57.38909017618028,-66.39694118253078,119.11188238467376,30.88107764106123,59.2617870070484,7.782342303374236,27.105392292196406,43,237,320
