nettrans anom Norway,stor level anom Norway,stor discharge anom Norway,nettrans anom Baltics_FI,stor level anom Baltics_FI,stor discharge anom Baltics_FI,nettrans anom Nordics_S,stor level anom Nordics_S,stor discharge anom Nordics_S,nettrans anom British_Isles,stor level anom British_Isles,stor discharge anom British_Isles,nettrans anom NW_Continent,stor level anom NW_Continent,stor discharge anom NW_Continent,nettrans anom Med_East_N,stor level anom Med_East_N,stor discharge anom Med_East_N,nettrans anom Med_East_S,stor level anom Med_East_S,stor discharge anom Med_East_S,nettrans anom Greece,stor level anom Greece,stor discharge anom Greece,nettrans anom Italy,stor level anom Italy,stor discharge anom Italy,nettrans anom Iberia,stor level anom Iberia,stor discharge anom Iberia,nettrans anom Central_W,stor level anom Central_W,stor discharge anom Central_W,nettrans anom East_N,stor level anom East_N,stor discharge anom East_N,nettrans anom Central_E,stor level anom Central_E,stor discharge anom Central_E,sc,t_start,t_end
-6.779088605809153,-183.6988075792275,1.9357287661392384,-2.3229365820385808,7.933833607279887,-0.14689683044807467,0.09497483412412566,-428.1701426509538,2.882425253494903,-2.387462735320768,-542.9300295342096,3.990439308456361,2.733756341688658,-2249.7108566375614,15.166478996013344,-0.5337896010977989,-798.4321211777476,10.386326564508131,-0.4064314703796663,-49.94473987705933,0.5662078460028397,-0.3675108219532932,-104.68988681200749,0.6220810031739494,-0.08671286274721762,-1357.9405350716336,12.618580619346199,-5.442085639265611,-739.3719217364819,6.528368218603735,13.237370302886871,-3340.6278773764657,29.793906441241997,3.333123458820641,-1019.7522794972998,6.243949517781985,-1.1869168615407757,-1062.77767567008,9.682311078238964,23,8691,8759
-0.2231752625077541,-2370.5823968495347,5.551938807263717,1.850901853455706,-389.6076951467376,0.5957408062256755,0.7764594080496898,-1447.6148581693592,2.5437917036022935,0.38342391833791645,276.37935298730594,-1.018582034326995,0.271148065674262,-1003.1818775915572,-1.874787595170912,-0.13680550783044187,-1397.7817700169426,4.7872206491716405,-0.16808058086226227,-127.1915568686581,0.08780377123560545,0.20142548817404876,-180.79271652186327,0.4834844231981461,-2.8434078684893853,-941.8081391193292,3.0466945834589936,-1.37314978603235,677.4378079776511,-4.333749943323079,-2.6818057353111735,-2447.3837932792176,4.781929953869451,2.690579218854774,-2111.027396691301,4.065854434373707,1.323058000996531,-1559.0611376013917,2.6303781716887347,31,870,1088
-4.941964117160973,-1025.9547265618287,7.655424587430446,-0.24027018981634787,-345.86660794197394,1.4318630793082503,1.7351598905541745,-1049.2621836424241,6.44673274411625,2.7333085048227406,-1230.4425000962046,4.951720915261452,-6.699892481814208,-789.7545375456988,0.17795918718616122,-1.5189363030153018,-524.9835819678472,8.417807811057521,0.524669037530568,-156.34796613562932,0.09882453459420937,-0.08321360721367388,-63.221122639693874,0.018904251866750155,1.6189776645052543,-1587.601108200661,5.967819214495172,-3.368177070386402,-1181.6794240336305,7.177549744654437,12.470858327105073,-2031.093262656321,7.091652187178788,1.0099400903435312,-1895.3946681478387,8.319652846806525,-2.7824672110049122,-876.3020461888635,0.7736013256427965,44,1228,1343
0.15796573829838456,-1858.2687773872503,6.706439581822792,1.895574905810426,-1252.3281019311578,3.5762625911819192,0.18152676605118284,-1250.0301894360955,3.4414511407805204,-4.511227227271103,-1930.1217047506461,4.86605457467007,-7.493391843468366,-485.8011738496483,-3.5152714385948776,0.7043006593265645,-2187.4640552421333,7.696446194631193,0.9527856434224795,-87.46001484192801,0.4391782488191718,-0.2534782212647666,-166.40629681311106,0.32365443682113204,1.9004240429864403,-1263.7909254769834,0.507069980580189,-3.2124957220661,-1862.3764489364696,4.642569050153806,3.6932465670218835,-5071.890824296908,15.070124714502686,3.5018779586816886,-2098.9934218895687,5.256387893383286,2.6815490433112186,-1311.8693091372495,2.864123707249135,46,953,1135
-0.6014368373103287,-1713.5409251304588,7.228969586716616,0.4081087270972093,-553.6707925349004,2.2808311785486355,5.311049877529331,-1426.2525464192631,5.820932060033561,3.1332427605383324,-435.57631320980676,0.855661236490548,-6.924439864515587,-2002.1204819650284,5.384789259122286,0.2469252979240775,-885.1230637803221,3.9305344876360833,-0.9699748449561932,-69.07313294467468,0.09725045742043337,-0.9535574354063774,-41.47624518508787,0.6000014575615624,-4.184654662808731,-438.5256779265459,0.1953118497418025,-3.373988044073191,212.5374014553595,-3.273358071029646,3.688782823700972,-1871.708948272535,6.187381666101455,3.0441599165978586,-793.5279508001672,2.1196901982156673,1.420536791999055,-707.7079057768075,1.5871443785627086,30,8214,8335
-2.005169800337682,-692.5474290076579,8.364536988785801,-3.1946889633313487,-350.96300353563265,3.7820566991740514,3.7646256377152163,-565.473807854752,7.23279773864218,-1.1545627352371692,-518.7415976070268,5.629292579283405,1.8543279211215875,-1012.1471005554555,10.113432402579415,-0.0868213889374263,-388.152554018863,4.7505466229483355,0.17984873060783826,-7.141841250067024,0.3256835991285285,-0.8842766670629029,24.16510587479327,-0.46563323467592865,-3.9084544446891263,-786.2676438311732,11.715196993577235,-3.105388023607237,-865.2963616518945,13.553810137136033,12.385150848647145,-2075.297756382419,26.161296297546492,3.059592172216051,-642.9960115235239,6.329156863227709,-6.993234745479942,-424.3437999648936,5.385976156497693,32,1350,1400
-5.268365806663761,-923.6723559210836,4.372020418426846,-0.8963151367140537,-485.5525936608704,1.487517601662236,8.048428536610505,-906.2724831586904,2.8800645052302247,3.2302753146892567,-1477.9228760697874,3.7255771122991113,-0.7511860250657515,-1337.9134790998855,0.6957244729737786,0.6544588002376843,-888.3802572600725,3.1749437246796104,-0.5694394791091867,-17.264192962875125,0.6446009613565996,-0.6217090718572487,-177.23884169431355,0.5642653227121948,2.132402628380543,-2050.586173980153,6.9505754187782856,-4.083134929144681,-1581.2373133081128,5.0430908259427145,-1.9466560041828744,-3297.8843568230955,12.072443988205723,3.790683297943545,-1174.3367599042867,3.5721277257354624,-3.6388911377182853,-911.127027092041,4.847664622346042,8,534,682
-0.8725625349937212,-2707.624019047214,5.685268153540186,-0.5296576596386553,-236.7127032932471,0.5637045481936802,0.8337795243820674,-855.676416143694,1.4911182757849915,-1.7751059202276531,805.0370683831813,-3.387298156119124,4.596733365692112,-54.87897078856179,-2.3623524527462907,1.3986507125656442,-2859.006789583296,5.674827086078197,-1.1208464973938,-82.15562319893331,0.021394799232697603,-0.9306318182626465,-150.87180263130674,0.06357268134620364,2.2580559778469462,-1935.6581390429214,3.3940188459530365,3.949933140164151,1253.861686337962,-6.376198379496401,-12.569087812039397,1139.393877328172,-2.214575832234697,3.413148591680574,-1879.368720419197,2.859985184819158,1.407827201602248,-962.4313899309693,3.2601763437255693,52,30,270
1.3496897777181756,-892.1676947543874,7.479085070567589,-1.9904491846653296,-340.8240565596238,1.9867265678234454,6.235931513741209,-994.2933919754374,7.987595335966599,7.661143480852504,-1000.3696126204923,6.598880707666519,-4.0076894832823715,-2794.000378165538,20.511883986393876,-1.4026998537424964,517.6044196967179,-1.9782287216752272,-0.7941762651278093,-38.54274349467867,-0.29896416184976715,0.20956447628101693,180.77671327415646,-0.901956589896461,-7.236073103276903,358.7230975845986,-2.4699528971510984,-3.3540908374918135,584.9933313840538,-6.143296763179732,-0.16344049822296858,-1862.7309634255037,20.154926039831288,1.7809167385755476,-1837.348678814739,13.167729322269583,1.601723409721758,-994.1873103575972,7.3986508830477264,11,1197,1274
3.3139795166625605,-1771.4346905625735,6.783824119420402,-1.9941553925409288,-172.40687081352385,0.33068965036946163,4.078203556642538,-988.2434945168666,4.125486636123874,5.587429532479139,-888.4645671430209,1.920331644649707,-1.0510412972505963,-1279.7433636379028,1.6336194528632975,-0.6751014401582487,221.08728438258566,-1.9948967975791585,-0.9128923589357503,-110.92371860379963,0.00795807129070536,-0.7168093931938865,82.14276431251392,-0.2825385743370732,-7.0904144391371045,-26.845172021947633,0.35644963933597573,-4.401746376943262,541.2678749082108,-4.87849082928118,4.541998920412569,-3638.727146481813,12.952356418978418,0.5836298344280273,-973.9023787850564,2.677349674172232,-0.8805592743205795,-1000.3261420321289,2.5774419003490223,56,67,210
